timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
6, -0.33, 0.15, 11.54, -0.01, 0.01, 0.02
103, -0.36, 0.14, 11.54, -0.01, 0.02, 0.02
203, -0.36, 0.12, 11.54, -0.01, 0.02, 0.02
303, -0.32, 0.15, 11.56, -0.01, 0.02, 0.02
547, -0.36, 0.12, 11.53, -0.01, 0.02, 0.02
646, -0.77, -1.96, 9.71, 0.06, -0.05, 0.00
746, 0.63, 2.69, 11.26, -0.03, 0.12, 0.01
846, -2.87, -4.74, 11.77, 0.08, 0.01, 0.01
946, -0.67, 4.04, 11.17, -0.06, 0.06, 0.07
1046, -0.14, -1.06, 11.61, -0.07, 0.00, 0.02
1146, 1.16, -0.78, 12.28, 0.01, 0.06, 0.02
1246, -0.88, -2.48, 9.87, 0.05, -0.02, 0.03
1346, -0.45, -1.44, 6.64, -0.02, -0.30, 0.01
1446, 14.63, -5.88, 8.87, 1.13, 0.13, 0.34
1546, 5.94, -2.16, 11.15, 0.08, 0.27, -0.04
1646, 5.63, -3.23, 21.24, 0.46, 0.63, -0.03
1891, 1.25, -4.53, 9.47, -0.09, 0.07, 0.12
1990, -0.16, 0.89, 10.86, -0.01, 0.12, 0.07
2090, -0.30, 0.67, 10.37, -0.05, 0.01, 0.02
2190, -0.01, 1.15, 11.34, -0.03, 0.03, 0.06
2290, -0.54, 0.96, 11.58, -0.02, 0.02, 0.01
2390, -0.38, -0.05, 11.39, 0.00, 0.02, 0.02
2490, -0.34, 0.09, 11.56, -0.01, 0.02, 0.02
