timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
6, -0.36, 0.11, 11.53, -0.01, 0.02, 0.02
103, -0.35, 0.12, 11.54, -0.01, 0.02, 0.02
434, -0.32, 0.13, 11.54, -0.01, 0.02, 0.02
533, -0.27, -2.34, 11.72, -0.09, 0.08, -0.01
633, -0.91, -0.59, 8.87, -0.06, 0.12, -0.03
733, 0.83, -2.98, 12.18, -0.07, -0.11, 0.00
833, -0.33, -0.60, 10.73, 0.06, 0.13, 0.04
933, -1.72, 0.79, 10.81, 0.12, 0.03, -0.01
1033, 0.64, 1.63, 12.18, -0.06, -0.11, 0.02
1133, -0.55, -0.49, 11.40, 0.06, 0.07, -0.07
1233, 7.60, 5.56, 11.14, -0.29, 0.47, 0.17
1333, -4.17, 2.40, 10.41, -0.21, -0.06, 0.14
1433, -0.24, -2.45, 14.91, 0.02, 0.03, -0.11
1533, -0.93, 1.89, 6.35, -0.33, 0.29, -0.18
1633, -11.37, -3.64, 13.49, -0.98, -0.70, -0.08
1915, -1.59, -0.29, 11.61, -0.00, 0.04, 0.01
2014, -0.65, 3.98, 12.05, -0.09, 0.18, 0.03
2114, -0.22, 1.64, 11.62, -0.02, 0.03, -0.04
2214, -0.34, 1.65, 12.32, -0.02, 0.03, 0.03
