timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
57, -0.30, 0.13, 11.55, -0.01, 0.02, 0.02
132, -0.30, 0.12, 11.54, -0.01, 0.02, 0.02
232, -0.31, 0.12, 11.56, -0.01, 0.02, 0.02
332, -0.32, 0.11, 11.55, -0.01, 0.02, 0.02
432, -0.34, 0.12, 11.54, -0.01, 0.02, 0.02
532, -0.32, 0.10, 11.55, -0.01, 0.02, 0.02
632, -0.30, 0.11, 11.55, -0.01, 0.02, 0.02
874, -0.32, 0.11, 11.55, -0.01, 0.02, 0.01
974, -0.48, -2.32, 11.09, 0.08, 0.03, -0.01
1074, -2.38, -1.37, 13.15, -0.05, -0.12, -0.01
1174, -0.30, -0.17, 12.62, 0.01, 0.25, 0.05
1274, -3.06, -2.81, 11.53, -0.08, -0.16, 0.06
1374, -2.78, 1.36, 11.05, -0.10, -0.01, 0.05
1474, -0.76, -1.11, 10.50, -0.09, -0.17, 0.02
1574, -0.31, -0.68, 12.28, 0.14, 0.08, -0.01
1674, 2.05, 0.74, 10.92, -0.10, -0.07, 0.03
1774, -2.38, 0.67, 12.41, 0.03, -0.00, 0.02
1874, -4.18, -2.06, 10.62, 0.01, 0.06, 0.05
1974, 3.11, -2.42, 6.32, 0.96, 0.01, 0.23
2074, 2.15, -1.67, 12.01, 0.07, 0.01, 0.05
2174, -1.54, 3.04, 9.46, -0.17, 0.50, -0.07
2274, -1.34, 2.08, 9.76, -0.38, -0.38, 0.13
2584, -1.74, 0.00, 11.43, -0.06, 0.05, 0.05
2683, -0.85, 1.39, 12.03, 0.03, -0.09, 0.05
2783, -0.71, 0.85, 10.61, 0.03, -0.01, 0.02
2883, -0.46, 1.38, 11.83, 0.00, 0.01, 0.04
2983, -0.28, 1.88, 11.47, -0.01, 0.01, -0.01
3083, -0.33, 0.30, 11.48, -0.01, 0.02, 0.02
3183, -0.32, 0.14, 11.53, -0.01, 0.02, 0.02
