timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
37, -0.33, 0.11, 11.52, -0.01, 0.02, 0.02
121, -0.34, 0.12, 11.54, -0.01, 0.02, 0.02
221, -0.36, 0.13, 11.55, -0.01, 0.02, 0.02
321, -0.36, 0.11, 11.55, -0.01, 0.02, 0.02
623, -0.34, 0.13, 11.55, -0.01, 0.02, 0.02
722, -1.64, -2.02, 12.38, 0.03, 0.06, 0.07
822, 0.67, 2.02, 10.89, -0.11, 0.10, -0.02
922, -0.70, 2.11, 11.25, 0.08, 0.22, -0.01
1022, -1.49, 1.20, 11.09, -0.13, 0.08, 0.04
1122, 0.60, 1.48, 12.40, 0.14, -0.01, 0.02
1222, -0.57, -0.33, 11.34, -0.03, -0.02, -0.00
1322, -0.44, -1.18, 10.98, 0.10, 0.00, 0.02
1422, 1.81, -9.12, 6.46, 0.56, -1.01, 0.17
1522, 0.34, -2.27, 9.20, 0.70, 0.16, 0.14
1622, -2.81, 2.28, 10.43, 0.11, 0.38, -0.49
1912, -2.04, -0.94, 11.29, 0.04, -0.03, -0.00
2010, -2.92, 4.08, 12.47, 0.02, 0.20, 0.03
2110, -1.81, 0.59, 11.39, -0.06, -0.08, 0.06
2210, 0.67, 0.98, 11.98, -0.03, 0.11, 0.00
2310, -0.49, 0.85, 11.62, -0.02, 0.03, 0.01
2410, -0.53, 0.10, 11.39, -0.02, 0.03, 0.01
2510, -0.32, 0.10, 11.56, -0.01, 0.02, 0.01
2610, -0.35, 0.15, 11.57, -0.01, 0.02, 0.01
