timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
69, -0.28, 0.13, 11.54, -0.01, 0.02, 0.02
132, -0.28, 0.11, 11.54, -0.01, 0.02, 0.02
232, -0.28, 0.13, 11.54, -0.01, 0.02, 0.02
332, -0.33, 0.12, 11.54, -0.01, 0.02, 0.02
432, -0.31, 0.11, 11.57, -0.01, 0.02, 0.02
532, -0.28, 0.11, 11.55, -0.01, 0.02, 0.02
632, -0.28, 0.13, 11.54, -0.01, 0.02, 0.02
732, -0.31, 0.13, 11.52, -0.01, 0.02, 0.02
832, -0.31, 0.11, 11.54, -0.01, 0.02, 0.02
1076, -0.30, 0.13, 11.52, -0.01, 0.02, 0.02
1176, 1.62, -2.10, 11.75, 0.00, 0.04, 0.09
1275, 1.63, 0.02, 10.91, -0.07, 0.02, -0.03
1375, -0.65, -1.89, 10.62, -0.00, 0.09, 0.06
1475, -1.71, -0.45, 11.82, -0.01, -0.07, 0.04
1575, 1.39, 2.27, 11.53, -0.03, 0.08, 0.04
1675, -2.51, -0.38, 11.12, 0.11, -0.04, -0.00
1775, 7.81, 9.06, 12.47, -0.51, 0.79, 0.14
1875, -5.84, -1.32, 7.84, 0.78, -0.65, 0.07
1975, 3.33, -1.70, 12.14, 0.20, 0.04, 0.02
2075, 2.41, 4.11, 3.00, 0.01, 0.73, -0.46
2321, -0.14, 0.24, 11.26, -0.14, -0.03, 0.06
2420, -0.79, 4.14, 12.41, -0.05, 0.09, 0.04
2520, -1.15, 0.98, 11.70, 0.07, 0.00, 0.02
2620, 0.71, 0.94, 12.10, -0.08, 0.06, 0.01
2720, -0.51, 0.86, 11.63, 0.01, -0.00, 0.04
2820, -0.35, -0.38, 11.52, 0.01, 0.01, 0.02
2920, -0.31, 0.09, 11.49, -0.01, 0.02, 0.02
3020, -0.25, 0.13, 11.55, -0.01, 0.02, 0.02
