timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
57, -0.38, 0.13, 11.55, -0.01, 0.02, 0.02
132, -0.39, 0.12, 11.56, -0.01, 0.02, 0.02
232, -0.39, 0.12, 11.55, -0.01, 0.02, 0.02
477, -0.36, 0.12, 11.54, -0.01, 0.02, 0.01
576, -0.53, -1.74, 11.60, -0.05, -0.02, 0.02
676, 0.69, -0.81, 10.38, -0.01, 0.01, 0.01
776, -0.23, 1.04, 14.07, -0.15, -0.04, -0.02
876, -1.53, 0.39, 14.06, -0.16, 0.02, -0.01
976, 0.40, -2.08, 9.38, 0.01, -0.05, 0.05
1076, 0.56, -2.29, 12.19, -0.16, -0.04, 0.04
1176, -0.16, 4.27, 12.14, -0.16, -0.01, 0.00
1276, 0.00, 5.36, 12.85, 0.02, 0.03, -0.02
1376, 2.49, 5.89, 10.26, -0.13, 0.53, 0.09
1476, 1.02, -0.20, 15.48, -0.21, 0.62, -0.14
1576, 6.51, -2.07, 13.74, 0.25, -0.38, -0.04
1676, 1.29, -2.93, 11.32, 0.31, -0.04, 0.06
1776, -0.78, 2.04, 9.30, -0.23, 0.52, 0.11
1876, 2.18, 0.23, 8.14, 0.06, -0.06, 0.26
1976, -0.44, -1.22, 15.25, 0.24, 0.18, 0.01
2076, -3.00, 2.95, 12.73, 0.06, 0.06, 0.11
2335, 2.43, 0.74, 10.12, -0.15, -0.08, -0.07
2434, -2.15, 3.80, 14.56, 0.05, -0.13, 0.06
2534, 1.36, -0.27, 12.13, -0.07, 0.12, 0.03
2634, -0.34, 1.20, 11.21, 0.01, 0.00, 0.04
2734, -0.10, 0.37, 11.59, -0.01, 0.03, 0.02
