timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
7, -0.37, 0.13, 11.53, -0.01, 0.02, 0.02
104, -0.35, 0.13, 11.52, -0.01, 0.02, 0.02
204, -0.39, 0.14, 11.53, -0.01, 0.01, 0.02
464, -0.34, 0.14, 11.55, -0.01, 0.02, 0.01
563, 0.83, -1.44, 11.20, -0.09, 0.01, 0.01
663, -2.71, 0.24, 15.50, 0.05, -0.10, 0.01
763, 1.36, -3.43, 11.22, 0.02, -0.09, 0.05
863, -2.70, 1.87, 10.70, 0.11, 0.00, 0.02
963, -0.83, 3.67, 13.41, -0.02, -0.03, 0.06
1063, -1.77, -1.58, 10.95, 0.00, 0.07, -0.02
1163, -1.67, -5.22, 4.74, 0.20, -0.80, 0.27
1263, 2.53, -8.57, 18.46, -0.04, -0.21, 0.50
1363, -2.22, 1.72, 11.28, 0.09, 0.34, -0.39
1463, -5.37, 5.60, 9.58, -0.97, -0.74, -0.34
1760, -2.42, -1.04, 10.25, 0.04, -0.06, 0.06
1858, -5.83, 3.89, 12.96, -0.12, -0.02, 0.09
1958, 1.04, 0.49, 13.43, -0.04, 0.02, 0.07
2058, -1.72, 0.73, 12.87, -0.08, 0.01, 0.07
2158, 0.09, 1.49, 11.16, -0.01, 0.02, 0.00
2258, -0.24, 0.11, 11.62, -0.01, 0.02, 0.01
