timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
7, -0.36, 0.13, 11.58, -0.01, 0.02, 0.02
104, -0.37, 0.13, 11.55, -0.01, 0.02, 0.02
399, -0.40, 0.13, 11.56, -0.01, 0.02, 0.02
498, -0.79, -0.65, 11.67, -0.03, 0.07, 0.03
598, -1.54, -1.49, 11.00, 0.07, -0.09, 0.02
698, 1.48, 1.66, 11.85, -0.03, 0.12, 0.00
798, 0.64, 1.14, 11.54, 0.03, 0.25, 0.05
898, -0.96, -0.80, 10.61, -0.04, -0.12, 0.03
998, -3.78, -1.03, 12.67, -0.11, 0.06, 0.02
1098, -2.01, 1.57, 13.03, -0.13, 0.10, 0.08
1198, -1.79, 1.29, 12.49, -0.07, 0.08, -0.00
1298, 3.42, 10.07, 13.86, -0.61, 0.94, 0.06
1398, -3.48, -0.12, 17.75, -0.26, 0.37, -0.16
1498, 4.36, 2.89, 13.21, 0.19, -0.37, 0.04
1598, 0.87, -0.73, 11.53, -0.04, -0.08, 0.05
1698, 2.75, -0.96, 7.79, -0.40, 0.39, 0.07
1798, 0.44, 0.03, 9.43, -0.24, -0.20, 0.09
2041, 1.95, -0.10, 10.60, -0.21, -0.02, 0.04
2140, -1.46, 2.60, 12.05, -0.04, -0.03, 0.07
2240, 0.55, 1.47, 10.10, -0.03, 0.04, 0.04
2340, -0.26, 1.19, 11.66, -0.01, -0.00, 0.03
2440, -0.63, 0.03, 11.83, -0.02, 0.01, 0.04
2540, -0.33, 0.21, 11.54, -0.01, 0.02, 0.02
