timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
30, -0.24, 0.13, 11.55, -0.01, 0.02, 0.02
126, -0.22, 0.13, 11.54, -0.01, 0.02, 0.01
226, -0.23, 0.11, 11.54, -0.01, 0.02, 0.02
326, -0.23, 0.11, 11.54, -0.01, 0.02, 0.02
426, -0.24, 0.12, 11.56, -0.01, 0.02, 0.02
526, -0.25, 0.12, 11.54, -0.01, 0.02, 0.01
626, -0.24, 0.12, 11.56, -0.01, 0.02, 0.02
726, -0.24, 0.12, 11.54, -0.01, 0.02, 0.02
826, -0.25, 0.12, 11.58, -0.01, 0.02, 0.02
926, -0.23, 0.12, 11.54, -0.01, 0.02, 0.02
1233, -0.24, 0.12, 11.54, -0.01, 0.02, 0.02
1333, -0.02, -1.73, 12.16, 0.03, -0.02, 0.01
1433, 1.71, 0.87, 11.31, -0.01, 0.01, 0.01
1533, -0.38, -1.48, 10.38, -0.17, 0.03, 0.05
1633, 1.87, -1.34, 10.00, -0.21, 0.03, 0.01
1733, -3.24, -2.22, 9.97, 0.59, -0.36, -0.14
1833, 0.51, -2.13, 9.35, 0.27, -0.21, 0.03
1933, 1.93, 0.75, 11.65, -0.16, 0.07, 0.03
2033, 3.12, 1.26, 13.76, 0.31, 0.48, -0.09
2133, -2.73, -0.25, 18.53, 0.68, 0.49, 0.04
2233, 4.43, 5.13, 10.45, -0.11, -1.08, 0.29
2485, -0.16, -5.67, 11.85, -0.02, -0.01, 0.08
2585, -0.02, 4.14, 12.13, -0.15, 0.05, 0.06
2685, -0.68, 0.58, 11.19, 0.02, -0.06, 0.04
2785, -0.14, 1.04, 11.54, -0.03, 0.03, 0.06
