timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
1, -0.30, 0.14, 11.52, -0.01, 0.02, 0.02
35, -0.26, 0.14, 11.54, -0.01, 0.02, 0.02
105, -0.28, 0.12, 11.54, -0.01, 0.02, 0.02
409, -0.27, 0.14, 11.55, -0.01, 0.02, 0.02
508, -0.46, -0.88, 12.55, -0.02, 0.02, 0.05
608, 1.05, -0.06, 10.88, 0.03, 0.05, 0.02
708, 1.27, -3.09, 9.25, 0.12, -0.08, 0.07
808, 1.64, 2.62, 11.16, 0.07, 0.26, 0.09
908, 3.09, 0.30, 11.02, 0.25, -0.04, 0.06
1008, -1.74, 2.75, 15.83, -0.52, 0.69, 0.12
1108, -0.86, 9.18, 14.16, -0.52, 0.67, -0.17
1208, 4.84, 2.78, 15.16, -0.12, 0.12, 0.05
1308, 2.96, 0.93, 8.86, -0.33, 0.20, -0.01
1548, -3.92, 0.23, 13.08, 0.26, -0.14, 0.06
1646, -1.16, 1.56, 10.44, -0.00, 0.05, 0.12
1746, -0.36, 2.43, 11.26, -0.04, 0.01, 0.07
