timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
7, -0.31, 0.14, 11.53, -0.01, 0.02, 0.02
104, -0.32, 0.10, 11.54, -0.01, 0.02, 0.02
431, -0.31, 0.13, 11.57, -0.01, 0.02, 0.02
530, 0.05, -1.98, 10.80, -0.00, 0.03, 0.03
630, -1.29, -2.04, 13.07, -0.00, -0.03, 0.03
730, 0.44, -0.50, 11.56, -0.08, 0.20, 0.05
830, -3.96, -2.01, 13.39, -0.08, 0.04, 0.06
930, 4.28, 0.79, 7.99, -0.09, 0.22, 0.01
1030, -0.44, -0.85, 8.33, -0.25, 0.09, 0.04
1130, -2.34, -1.99, 11.11, -0.04, 0.33, -0.14
1230, -0.90, 4.83, 13.42, -0.13, 0.06, 0.11
1330, 9.11, -4.93, 10.23, 0.17, 0.20, -0.02
1615, -1.80, -1.68, 13.57, 0.13, 0.16, 0.06
1714, 0.48, 1.08, 10.54, 0.01, 0.19, 0.05
1814, 1.15, 1.02, 12.57, -0.06, 0.08, 0.02
1914, -0.16, 1.13, 11.48, -0.00, -0.01, 0.06
2014, -0.52, 0.69, 11.89, -0.00, 0.01, 0.02
