timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
7, -0.28, 0.12, 11.56, -0.01, 0.02, 0.02
104, -0.29, 0.14, 11.56, -0.01, 0.02, 0.02
204, -0.26, 0.14, 11.53, -0.01, 0.02, 0.02
304, -0.27, 0.15, 11.54, -0.01, 0.02, 0.02
404, -0.27, 0.12, 11.54, -0.01, 0.02, 0.02
504, -0.27, 0.15, 11.53, -0.01, 0.02, 0.02
808, -0.28, 0.14, 11.56, -0.01, 0.02, 0.02
907, -0.87, -1.80, 11.90, -0.10, 0.01, 0.04
1007, 0.26, -1.44, 12.21, 0.05, 0.08, -0.01
1107, 0.08, -3.10, 10.76, -0.08, 0.11, 0.06
1207, 0.18, -1.10, 9.79, 0.13, 0.13, 0.01
1307, 10.42, 6.30, 12.88, -0.31, 0.37, -0.04
1407, -1.85, -0.84, 12.83, 0.06, 0.13, 0.04
1507, 1.70, -1.32, 10.84, 0.89, -0.43, -0.05
1607, -1.64, -0.46, 12.23, 0.14, -0.08, 0.09
1707, -2.18, -1.07, 9.36, -0.45, 0.33, 0.32
2011, 2.03, 1.19, 11.03, -0.03, 0.16, 0.06
2110, 2.42, 2.01, 12.37, -0.11, 0.12, 0.04
2210, -0.49, 0.57, 12.50, 0.06, -0.03, 0.01
2310, -0.68, 0.91, 11.47, -0.00, 0.03, 0.03
2410, -0.45, 0.72, 11.35, -0.03, 0.01, 0.01
