timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
7, -0.26, 0.13, 11.55, -0.01, 0.02, 0.02
104, -0.26, 0.14, 11.53, -0.01, 0.02, 0.02
204, -0.26, 0.16, 11.53, -0.01, 0.02, 0.02
304, -0.25, 0.14, 11.56, -0.01, 0.02, 0.02
576, -0.29, 0.14, 11.55, -0.01, 0.02, 0.02
675, 0.47, -0.28, 10.60, -0.04, 0.01, 0.04
775, -1.81, -0.18, 14.01, 0.13, -0.03, 0.06
875, 0.70, -3.79, 10.80, 0.01, 0.18, 0.03
975, -2.86, -2.45, 10.27, -0.34, 0.02, 0.00
1075, -3.17, -0.64, 7.93, -0.36, 0.30, -0.04
1175, 3.02, -0.89, 12.33, -0.09, 0.02, -0.10
1275, 0.25, -0.37, 11.17, 0.14, 0.16, 0.06
1375, -5.71, 1.51, 8.11, -0.07, -1.27, 0.17
1655, -0.40, 2.66, 11.88, -0.22, 0.03, 0.07
1754, 0.33, 6.33, 11.98, -0.14, 0.11, 0.04
1854, -0.68, 0.90, 9.80, 0.01, 0.02, 0.05
