timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
680, 2.22, 0.11, 7.29, -0.01, 0.13, 0.19
780, -1.07, -2.13, 13.12, -0.08, 0.11, 0.07
880, -1.21, -0.63, 11.33, -0.02, 0.08, 0.11
980, -0.34, -1.58, 10.97, 0.12, 0.09, 0.04
1080, 1.70, -2.10, 8.50, 0.01, 0.08, 0.06
1180, 5.36, -5.22, 2.60, -1.59, -0.25, 0.15
1280, 0.39, 0.18, 3.21, 0.98, -0.15, 0.25
1380, -3.50, 4.71, 12.27, 1.89, -0.77, -0.25
1480, -3.59, 4.45, 30.18, 0.59, -0.01, 0.26
1738, -0.68, -2.22, 9.58, -0.09, 0.02, 0.13
1837, 2.36, 6.69, 9.53, 0.07, 0.04, 0.10
1937, -2.00, 2.40, 11.16, -0.00, -0.05, 0.16
2037, -0.98, 0.87, 10.76, -0.05, 0.06, 0.11
2137, -0.25, 1.30, 11.14, -0.00, 0.02, 0.06
