timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
1111, -0.22, -2.89, 13.12, -0.10, 0.07, -0.02
1211, 1.33, -2.85, 11.77, -0.02, 0.05, 0.00
1311, -0.82, 1.29, 11.31, -0.08, 0.14, 0.09
1411, 1.89, 1.55, 11.85, 0.07, 0.07, -0.01
1511, -1.39, -1.73, 12.11, 0.06, -0.04, -0.01
1611, 2.39, -2.21, 11.43, 0.04, -0.06, 0.06
1931, -4.66, -6.65, 26.24, 1.60, 1.31, -0.12
2030, -5.05, 6.40, 16.39, -1.73, -0.26, -0.38
2130, -0.11, 3.54, 11.11, 0.01, -0.01, 0.06
2230, -0.50, 2.08, 11.41, 0.06, 0.01, 0.00
2330, -0.42, 1.13, 11.43, 0.01, 0.02, 0.03
2430, -0.09, -0.23, 11.08, 0.00, 0.01, -0.00
