timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
744, 0.17, 1.24, 11.86, 0.00, -0.01, 0.05
843, -2.10, -2.20, 8.47, 0.18, -0.09, 0.10
943, 2.40, -0.03, 11.15, -0.00, -0.10, 0.00
1043, -1.00, 1.71, 11.44, -0.04, 0.01, 0.03
1143, -2.26, -0.79, 12.36, -0.08, -0.00, -0.05
1243, -2.60, -6.14, 7.09, -0.14, -0.38, -0.08
1343, 2.84, 1.05, 5.57, -0.08, -0.03, -0.01
1443, 0.11, 2.62, 1.81, 1.13, 0.25, -0.04
1543, -2.73, 4.41, 23.98, 0.35, -0.35, 0.08
1845, 0.16, 1.14, 12.73, 0.15, 0.08, 0.13
1944, -2.19, 1.18, 10.32, -0.16, -0.01, 0.07
2044, -0.80, 2.16, 10.89, -0.30, 0.04, 0.08
2144, 0.83, 1.45, 11.81, -0.05, 0.06, 0.06
2244, -0.42, 0.85, 11.57, -0.01, -0.01, 0.03
