timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
971, 1.63, -3.32, 11.44, -0.21, 0.07, 0.04
1071, 0.49, -3.86, 9.07, 0.11, -0.02, 0.02
1171, 1.19, -0.40, 11.97, 0.05, -0.02, -0.00
1271, 1.76, 1.55, 12.32, -0.11, -0.00, -0.02
1371, 0.17, 2.69, 13.07, -0.01, -0.02, -0.00
1471, -1.09, -2.64, 10.94, -0.13, 0.03, -0.06
1571, -0.65, 1.60, 13.20, 0.01, 0.07, -0.04
1671, -1.11, -3.64, 5.13, 1.29, 0.12, -0.02
1969, 1.65, -0.43, 13.74, 0.15, 0.08, 0.01
2068, -2.49, 5.25, 9.69, -0.00, 0.04, 0.08
2168, -0.34, 2.14, 12.98, 0.07, 0.06, 0.08
2268, 1.36, 1.73, 10.61, 0.09, 0.03, 0.07
2368, 0.02, 0.79, 11.57, -0.03, -0.03, 0.01
2468, 0.06, 0.33, 11.85, 0.01, 0.02, 0.04
