timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
35, -0.34, 0.09, 11.55, -0.01, 0.02, 0.02
308, -0.34, 0.11, 11.54, -0.01, 0.02, 0.01
407, -0.76, -2.11, 12.10, -0.14, 0.06, -0.01
507, 1.03, -0.47, 12.73, -0.12, -0.01, 0.03
607, 1.12, -0.87, 10.19, -0.09, 0.11, 0.03
707, 1.97, -0.27, 10.69, 0.02, 0.19, -0.02
807, -0.17, -1.73, 13.64, -0.07, -0.03, -0.06
907, 2.02, 1.33, 13.04, -0.07, 0.04, 0.05
1007, -2.33, -3.73, 9.09, 1.24, -0.38, 0.04
1107, 2.94, 5.73, 23.13, -0.26, -0.38, -0.03
1208, 0.87, -1.01, 9.94, 0.02, 0.25, -0.17
1307, 2.70, -10.75, 9.28, 0.80, -1.05, 0.33
1407, -0.72, 0.15, 11.24, 0.35, 0.08, 0.29
1658, 1.50, 1.89, 11.90, -0.14, 0.03, -0.01
1757, -0.91, 1.05, 10.57, 0.01, 0.13, -0.02
1857, -0.68, 2.96, 11.88, 0.10, -0.01, 0.03
1957, -0.54, 1.79, 11.96, 0.01, -0.01, 0.03
2057, -0.61, 1.24, 11.75, 0.01, 0.02, 0.01
