timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
7, -0.35, 0.12, 11.53, -0.01, 0.02, 0.02
307, -0.39, 0.12, 11.56, -0.01, 0.02, 0.02
406, -1.75, -2.43, 13.52, -0.09, 0.04, 0.05
506, -1.85, -3.37, 11.73, 0.03, -0.23, 0.02
606, -3.07, 1.19, 12.77, 0.05, 0.12, 0.06
706, 2.49, -1.22, 10.04, -0.06, -0.03, 0.03
806, 1.53, -2.77, 10.35, -0.18, 0.10, 0.05
906, -1.54, -1.55, 11.74, 0.17, 0.05, 0.04
1006, 1.09, -3.04, 10.53, 0.04, 0.06, 0.05
1106, -2.16, -1.05, 8.47, -0.00, 0.05, -0.03
1206, 1.76, 9.23, 15.00, 0.95, -0.65, 0.19
1306, 0.70, -1.77, 11.37, 0.04, 0.10, 0.06
1406, -0.44, -1.12, 10.36, 0.16, -0.17, -0.03
1674, -0.92, -2.05, 10.61, 0.03, -0.06, 0.08
1773, 1.58, 3.71, 10.41, 0.12, -0.03, 0.06
1873, 0.36, 1.18, 10.86, -0.02, 0.03, -0.00
1973, -0.42, 1.44, 10.83, -0.02, 0.06, 0.13
2073, -0.28, 1.00, 11.67, -0.00, 0.03, 0.02
2173, -0.34, -0.09, 11.35, -0.01, 0.01, 0.01
2273, -0.35, 0.13, 11.51, -0.01, 0.02, 0.02
2373, -0.37, 0.15, 11.53, -0.01, 0.02, 0.02
2473, -0.38, 0.11, 11.56, -0.01, 0.02, 0.02
2805, -0.36, 0.13, 11.55, -0.01, 0.02, 0.02
