timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
7, -0.33, 0.11, 11.55, -0.01, 0.02, 0.02
264, -0.34, 0.11, 11.57, -0.01, 0.02, 0.01
363, -1.81, -1.98, 12.26, -0.05, 0.06, 0.09
463, 0.03, 0.53, 12.11, -0.03, 0.02, -0.02
563, -1.01, -0.13, 10.45, 0.10, -0.00, 0.05
663, -0.73, -0.05, 10.37, 0.14, -0.02, 0.08
763, 0.95, 0.51, 12.19, -0.12, 0.00, -0.02
863, -1.35, 2.50, 10.82, 0.06, -0.07, 0.01
963, -0.94, -0.66, 11.15, 0.13, 0.06, -0.04
1063, -0.70, -1.02, 11.52, 0.05, 0.16, -0.04
1163, -0.78, -1.24, 11.91, 0.07, 0.08, 0.00
1263, 1.02, -1.15, 11.89, -0.03, 0.13, 0.01
1363, -0.63, -0.26, 12.05, -0.01, 0.17, -0.01
1463, 1.00, -2.67, 12.48, 0.12, 0.14, -0.03
1563, -0.43, 1.84, 13.65, -0.47, 0.64, 0.05
1663, 1.25, -3.79, 9.11, 0.73, -0.15, -0.03
1763, 0.39, -2.89, 10.51, 0.03, -0.40, 0.02
1863, 0.51, 2.89, 13.19, -0.04, -0.09, 0.09
1963, -1.05, 0.05, 10.43, 0.14, -0.08, 0.02
2063, -3.73, 1.20, 12.38, -0.23, 0.57, 0.09
2163, 3.26, -3.10, 9.53, 0.52, 0.54, -0.23
2263, -0.60, -5.42, 8.74, -0.09, -1.51, 0.40
2363, 0.54, 1.04, 12.13, -0.18, 0.04, -0.00
2463, 0.87, 0.92, 12.73, -0.19, -0.02, 0.06
2563, 0.19, 1.95, 12.49, -0.22, 0.06, 0.02
2807, -0.31, 1.85, 13.72, -0.06, -0.13, 0.01
2906, 0.36, 1.63, 11.06, -0.01, -0.05, 0.02
3006, -0.05, 0.93, 11.49, -0.04, 0.04, 0.03
