timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
7, -0.36, 0.10, 11.55, -0.01, 0.02, 0.01
104, -0.35, 0.10, 11.57, -0.01, 0.02, 0.02
344, -0.35, 0.12, 11.55, -0.01, 0.02, 0.02
444, -1.24, -1.71, 12.86, -0.01, 0.07, 0.07
544, -0.67, -1.89, 11.62, -0.14, 0.08, -0.01
644, 0.28, -4.16, 10.42, -0.18, -0.05, 0.05
744, -0.91, -1.30, 10.96, -0.23, -0.02, -0.02
844, -0.94, -3.34, 13.32, -0.39, 0.51, 0.15
944, 2.37, 6.24, 18.16, -0.30, 0.96, -0.15
1044, -2.98, 1.70, 13.32, 0.29, 0.22, -0.02
1144, 2.34, -2.98, 12.46, 0.02, 0.37, -0.14
1244, -0.09, -5.83, 12.56, 0.69, -0.19, -0.01
1485, -2.39, 1.31, 12.33, 0.00, -0.03, 0.02
1584, 3.75, 4.09, 10.81, 0.04, 0.05, 0.02
1684, 0.68, 1.45, 10.26, -0.01, 0.10, -0.02
