timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
7, -0.32, 0.12, 11.54, -0.01, 0.02, 0.02
104, -0.34, 0.13, 11.55, -0.01, 0.02, 0.02
204, -0.34, 0.12, 11.51, -0.01, 0.02, 0.02
304, -0.35, 0.12, 11.54, -0.01, 0.02, 0.02
404, -0.32, 0.12, 11.58, -0.01, 0.02, 0.02
504, -0.34, 0.13, 11.55, -0.01, 0.02, 0.02
768, -0.39, 0.11, 11.52, -0.01, 0.02, 0.02
867, -1.18, -2.92, 12.04, 0.03, -0.03, 0.08
967, 1.39, 1.98, 11.86, -0.03, 0.06, 0.03
1067, -0.41, 1.73, 13.92, -0.84, 0.76, 0.06
1167, -1.82, 0.71, 15.44, -0.18, 0.04, -0.03
1267, 0.20, 4.05, 6.97, -0.13, 0.12, 0.04
1367, 2.41, -1.40, 11.88, 0.35, 0.53, -0.25
1467, 5.01, -1.39, 12.05, 0.47, 0.01, -0.29
1754, -0.37, -1.00, 11.93, 0.01, -0.09, 0.11
1853, 2.05, 4.67, 9.56, -0.02, -0.13, 0.06
1953, -1.36, 1.75, 10.76, -0.04, -0.01, 0.11
2053, -0.07, 1.12, 11.68, -0.03, 0.01, -0.00
2153, -0.27, 1.18, 11.39, -0.02, 0.01, 0.02
2253, -0.39, -0.19, 11.67, -0.01, 0.02, 0.02
2353, -0.40, 0.12, 11.55, -0.01, 0.02, 0.02
