timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
7, -0.36, 0.11, 11.54, -0.01, 0.02, 0.02
104, -0.36, 0.10, 11.56, -0.01, 0.02, 0.02
204, -0.35, 0.13, 11.54, -0.01, 0.02, 0.02
304, -0.34, 0.13, 11.58, -0.01, 0.02, 0.01
636, -0.32, 0.12, 11.56, -0.01, 0.02, 0.02
735, 0.46, -2.44, 11.71, -0.01, 0.14, 0.09
835, -0.97, -1.85, 11.64, 0.00, -0.00, -0.07
935, -1.34, 0.37, 12.38, -0.13, -0.06, -0.03
1035, 1.49, 0.11, 10.70, 0.02, 0.14, 0.01
1135, 1.30, 3.09, 14.19, -0.14, 0.31, 0.06
1235, 0.31, 1.78, 17.32, -0.20, 0.46, 0.16
1335, 0.88, -1.39, 7.80, -0.14, 0.20, -0.10
1578, -1.28, -0.63, 11.02, 0.18, 0.06, 0.12
1677, -4.15, 0.91, 13.83, -0.16, -0.03, 0.01
1777, -0.68, 1.53, 13.25, -0.11, 0.06, 0.05
1877, -0.01, 1.28, 10.74, -0.06, 0.04, -0.01
1977, -0.15, 0.93, 11.35, -0.02, 0.02, -0.01
2077, -0.27, -0.13, 11.60, -0.00, 0.02, 0.01
2177, -0.37, 0.02, 11.55, -0.01, 0.02, 0.01
