timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
7, -0.35, 0.14, 11.52, -0.01, 0.02, 0.02
260, -0.34, 0.15, 11.51, -0.01, 0.02, 0.02
359, -1.26, -3.30, 11.57, 0.01, 0.01, 0.02
459, -1.85, -0.39, 11.29, -0.23, 0.07, 0.07
559, -0.96, -3.22, 12.54, -0.20, 0.01, 0.10
659, 1.27, -0.88, 11.65, -0.03, -0.06, 0.07
759, -1.27, 0.11, 12.60, 0.06, 0.06, 0.09
859, 2.24, -0.88, 9.07, 0.00, 0.13, 0.06
959, 0.86, 1.90, 15.31, -0.67, 0.64, 0.12
1059, -2.47, -2.26, 9.52, 0.36, -0.32, 0.09
1159, 2.94, 2.76, 8.96, -0.12, -0.12, 0.04
1259, -3.30, -3.15, 22.83, 0.90, -0.43, -0.32
1359, 2.97, -8.24, 5.81, 0.04, 0.28, -0.12
1459, 2.88, -1.53, 10.39, 0.08, -0.09, 0.08
1559, 0.46, 1.95, 11.73, 0.01, 0.00, 0.09
1659, 0.02, -0.77, 10.47, 0.01, 0.07, 0.14
1903, 4.21, -0.59, 7.01, 0.17, 0.07, -0.01
2002, -2.47, 1.54, 12.97, -0.01, 0.22, 0.09
2102, -0.82, 1.46, 10.92, -0.05, -0.18, 0.10
2202, 1.61, 1.21, 11.24, -0.03, 0.06, 0.01
2302, -0.96, 1.06, 11.32, 0.00, -0.00, 0.05
2402, -0.27, 0.00, 11.29, -0.01, 0.02, -0.01
