timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
751, 1.05, -3.62, 11.02, -0.14, 0.04, 0.03
851, 2.13, -2.59, 7.46, -0.22, -0.16, 0.18
951, -2.15, -3.08, 11.29, -0.05, -0.02, 0.06
1051, 1.17, -3.33, 10.70, 0.00, -0.11, 0.13
1151, -3.91, -0.54, 11.88, 0.01, -0.06, 0.00
1251, 3.88, -0.60, 10.45, -0.14, 0.02, 0.10
1351, 0.01, 2.23, 13.18, 0.04, -0.01, 0.08
1451, -6.26, -6.58, 12.71, -0.47, 0.53, -0.28
1551, 2.89, 2.93, 3.49, -0.16, -0.16, 0.13
1651, -3.47, 4.55, 6.53, 1.15, 0.60, 0.70
1751, 0.84, 7.04, 1.81, -0.14, -0.08, 0.18
1851, 0.47, 2.66, 11.83, -0.12, 0.14, 0.19
2161, 0.71, 0.12, 11.45, 0.00, -0.06, 0.06
2260, 6.16, 5.52, 10.91, 0.17, 0.37, 0.10
2361, -4.61, 2.39, 13.71, -0.01, -0.09, 0.13
