timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
608, 0.35, 0.11, 11.62, -0.01, 0.02, 0.01
707, -0.03, -1.74, 12.95, -0.00, 0.06, 0.05
807, -2.64, -0.02, 12.99, 0.12, 0.14, 0.09
907, -1.04, -0.95, 11.34, 0.04, 0.05, 0.10
1007, -1.31, -0.51, 13.12, 0.13, 0.07, 0.01
1107, -1.03, -1.38, 5.94, 0.45, 0.20, 0.00
1207, -5.62, 2.06, 17.43, 0.08, 0.01, 0.16
1307, -0.29, 2.19, 13.16, -0.47, 0.15, 0.05
1407, -0.12, 0.42, 5.59, -0.06, 0.06, 0.25
1507, 3.79, -1.30, 11.00, 0.23, 0.04, 0.11
1607, 3.62, -0.49, 11.33, 0.03, -0.12, 0.09
1707, 4.18, 1.03, 11.56, -0.10, -0.02, 0.18
