timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
502, -0.46, -3.02, 13.71, 0.06, 0.20, -0.02
602, -1.46, 2.62, 13.92, 0.09, 0.07, -0.02
702, -2.62, -0.47, 13.42, -0.16, 0.14, 0.01
802, 0.85, -2.80, 10.15, -0.11, 0.05, 0.04
902, 0.57, -3.58, 9.29, -0.05, -0.01, 0.03
1002, -0.10, 2.66, 12.13, -0.11, 0.16, -0.01
1102, 11.88, 5.92, 19.91, -1.78, -1.41, 0.04
1202, -13.87, 2.77, 22.16, 1.73, -1.25, 0.07
1302, -4.92, -11.35, 25.85, 0.91, -1.01, 0.33
1402, 0.34, -21.84, 20.58, -1.45, -1.10, 0.59
1502, 2.79, 0.50, 13.17, 0.05, -0.11, -0.03
1602, -1.54, -0.07, 10.74, -0.06, 0.07, 0.07
1702, 2.38, -0.77, 12.24, 0.14, -0.04, 0.06
1963, -0.43, 0.88, 10.75, 0.09, -0.04, 0.11
2063, 0.80, 4.50, 9.39, 0.02, 0.20, 0.06
2163, -3.43, 1.96, 16.08, -0.13, 0.05, 0.10
2263, -1.22, 0.93, 11.40, -0.10, 0.01, 0.05
2363, -0.57, 1.19, 12.10, -0.04, 0.05, 0.04
2463, 0.64, 1.56, 10.85, -0.01, 0.00, -0.00
