timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
877, 0.68, -0.21, 10.88, 0.05, 0.11, 0.06
977, 0.85, -0.11, 10.56, 0.03, 0.09, 0.06
1077, 0.55, -0.69, 13.06, 0.09, 0.03, -0.00
1177, -0.09, -0.03, 13.42, 0.08, 0.07, -0.08
1277, 0.57, 1.88, 11.51, 0.12, 0.09, 0.02
1377, -0.55, -0.51, 9.85, -0.09, -0.09, 0.04
1477, 0.84, -0.79, 13.82, -0.05, 0.18, -0.02
1577, -1.29, 0.73, 10.98, -0.00, -0.11, 0.07
1677, 0.64, -1.44, 13.36, 0.07, 0.16, -0.02
1777, -0.45, 0.50, 10.92, -0.11, -0.11, 0.03
1877, -0.48, -0.63, 12.45, 0.04, 0.14, -0.10
1977, -1.22, 1.07, 10.46, -0.12, -0.04, 0.04
2077, 0.65, -1.20, 13.41, 0.02, 0.17, -0.00
2177, 3.78, 1.01, 11.24, -0.25, -0.11, 0.02
2277, -0.07, -1.90, 11.68, -0.12, -0.27, -0.02
2377, -0.75, -2.69, 9.98, 0.51, 0.17, -0.00
2477, -0.22, 0.11, 10.12, 0.00, 0.16, -0.01
2577, -1.01, 2.73, 13.00, 0.01, -0.06, -0.01
2677, 5.54, -3.10, 10.58, 0.39, -0.41, 0.20
2777, -2.38, 0.19, 12.99, 0.11, -0.14, 0.14
2877, -0.39, 0.91, 10.71, -0.66, 0.20, -0.13
2977, 1.31, -1.54, 12.04, -0.03, 0.05, 0.11
3077, 1.53, 0.23, 11.34, -0.03, 0.06, -0.06
3177, 0.06, -0.98, 11.02, -0.07, -0.04, 0.04
3277, 1.37, 0.38, 11.34, -0.01, 0.07, 0.03
3377, 1.41, 0.39, 13.47, -0.02, -0.04, 0.01
3477, 0.17, -0.00, 10.88, 0.10, 0.11, 0.05
3577, 0.95, -0.55, 11.65, -0.01, 0.10, 0.05
3677, 1.69, 0.05, 10.91, -0.02, -0.07, 0.02
3777, -0.30, 0.51, 11.82, 0.03, 0.06, 0.04
3877, 0.67, -0.63, 12.36, -0.02, 0.02, 0.04
4150, 0.46, 0.00, 12.41, -0.12, -0.02, 0.04
