timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
7, -0.24, 0.14, 11.53, -0.01, 0.02, 0.02
104, -0.23, 0.15, 11.57, -0.01, 0.02, 0.02
204, -0.25, 0.16, 11.52, -0.01, 0.02, 0.02
304, -0.21, 0.15, 11.55, -0.01, 0.02, 0.02
614, -0.25, 0.13, 11.55, -0.01, 0.02, 0.02
713, -0.13, -1.56, 12.25, -0.03, 0.00, 0.02
813, -1.50, 0.32, 11.07, 0.07, -0.01, 0.09
913, -0.43, -0.18, 10.56, 0.15, 0.10, 0.09
1013, 0.63, -1.73, 9.61, 0.05, -0.10, 0.12
1113, -3.56, -2.27, 15.44, -0.48, 0.37, 0.19
1213, 6.00, 6.83, 16.53, -0.27, 0.43, 0.10
1313, 0.78, -2.58, 7.19, 0.52, -0.23, 0.01
1413, 1.19, -2.20, 11.32, -0.08, -0.01, 0.07
1513, -0.26, 4.56, 14.95, 0.42, 0.24, -0.25
1613, 5.80, -0.50, 6.83, 0.76, 0.39, -0.19
1880, 2.03, 4.33, 11.50, 0.13, 0.10, 0.05
1979, 0.19, 2.64, 12.07, -0.11, 0.04, 0.09
