timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
1, -0.25, 0.14, 11.54, -0.01, 0.02, 0.02
35, -0.22, 0.15, 11.56, -0.01, 0.02, 0.02
105, -0.23, 0.14, 11.55, -0.01, 0.02, 0.02
354, -0.23, 0.15, 11.55, -0.01, 0.02, 0.02
453, 0.04, -1.18, 11.10, -0.04, 0.05, 0.01
553, -0.37, -1.24, 11.38, -0.01, 0.00, 0.08
653, -0.96, 0.89, 12.79, 0.18, -0.04, 0.05
753, -1.26, -2.28, 10.43, 0.16, -0.05, 0.07
853, 7.74, 3.75, 12.71, 0.19, 0.39, 0.05
953, -4.27, -0.87, 11.67, 0.70, -0.67, -0.16
1053, 0.37, -2.12, 9.14, 0.48, -0.14, 0.11
1153, -0.01, 1.66, 11.85, 0.05, 0.22, 0.07
1253, 8.36, -2.68, 8.57, 0.12, 0.16, -0.09
1561, 0.45, 0.15, 11.96, -0.12, 0.02, 0.07
1660, 0.22, 1.67, 10.52, 0.03, 0.07, 0.07
1760, -1.59, 1.59, 12.65, 0.04, -0.04, 0.05
