timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
7, -0.30, 0.13, 11.53, -0.01, 0.02, 0.02
103, -0.29, 0.15, 11.54, -0.01, 0.02, 0.02
411, -0.31, 0.12, 11.52, -0.01, 0.02, 0.02
510, -0.54, -1.81, 11.32, 0.01, 0.04, 0.01
610, -0.21, 2.20, 12.13, -0.08, 0.04, 0.07
710, -3.01, -2.16, 11.25, 0.37, -0.22, 0.01
810, -3.83, -0.71, 10.63, -0.44, -0.27, 0.14
910, -0.28, 1.36, 10.58, 0.09, 0.04, -0.00
1010, -2.93, 4.60, 12.93, 0.17, 0.04, 0.04
1110, 9.81, -4.79, 18.16, -0.20, 0.86, 0.15
1437, -0.21, -2.65, 10.72, 0.03, 0.04, 0.10
1535, -1.13, 1.01, 9.47, 0.14, 0.03, 0.08
1635, -0.41, 2.59, 9.81, 0.02, 0.06, 0.05
