timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
6, -0.27, 0.12, 11.55, -0.01, 0.02, 0.02
103, -0.25, 0.12, 11.55, -0.01, 0.02, 0.02
203, -0.23, 0.11, 11.54, -0.01, 0.02, 0.02
450, -0.26, 0.12, 11.54, -0.01, 0.02, 0.02
549, -0.04, -2.21, 11.88, -0.08, -0.09, 0.02
649, 0.53, -1.96, 11.45, -0.06, -0.03, 0.05
749, -0.18, -1.93, 11.43, 0.11, 0.06, 0.02
849, 1.52, -2.88, 10.72, -0.18, 0.05, 0.04
949, -2.90, -2.92, 11.71, 0.16, 0.01, -0.01
1049, 0.23, 0.52, 11.86, -0.16, 0.02, 0.03
1149, -2.89, -1.33, 9.90, 0.04, -0.10, 0.15
1249, -0.61, 1.12, 9.75, -0.12, 0.02, 0.06
1349, -3.13, -0.59, 13.21, -0.12, 0.18, 0.04
1449, -1.58, -1.02, 12.89, -0.14, 0.20, 0.04
1549, 8.54, -2.63, 10.99, -0.24, -0.11, 0.05
1793, 4.34, 2.44, 10.03, 0.02, 0.09, 0.09
1892, -1.07, 1.78, 13.05, -0.09, -0.03, 0.09
1992, 0.27, 2.48, 11.86, 0.07, -0.00, 0.00
