timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
11, -0.23, 0.14, 11.54, -0.01, 0.02, 0.02
104, -0.22, 0.16, 11.56, -0.01, 0.02, 0.02
204, -0.21, 0.15, 11.51, -0.01, 0.02, 0.02
304, -0.21, 0.15, 11.55, -0.01, 0.02, 0.02
404, -0.21, 0.15, 11.55, -0.01, 0.02, 0.02
504, -0.21, 0.14, 11.55, -0.01, 0.02, 0.02
604, -0.23, 0.15, 11.55, -0.01, 0.02, 0.02
704, -0.22, 0.15, 11.56, -0.01, 0.02, 0.02
948, -0.23, 0.15, 11.57, -0.01, 0.02, 0.02
1047, -0.94, -0.46, 12.37, -0.01, 0.06, 0.06
1147, -0.94, -1.41, 11.92, -0.11, -0.08, 0.02
1247, 0.03, -1.86, 10.89, -0.06, -0.00, 0.07
1347, -1.11, 0.99, 9.87, -0.03, -0.07, 0.07
1447, -0.33, -1.60, 9.57, 0.19, -0.38, -0.05
1547, -1.27, -0.74, 8.92, -0.20, -0.04, 0.08
1647, -1.28, -0.43, 9.17, 0.10, 0.18, 0.11
1747, 1.04, -1.75, 12.42, -0.12, 0.02, 0.08
1847, -4.67, -1.71, 7.46, 0.17, -1.01, 0.43
1947, -2.54, 0.08, 12.13, -0.40, 0.15, 0.28
2047, 2.33, 0.12, 13.48, 0.02, 0.05, 0.03
