timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
7, -0.37, 0.14, 11.54, -0.01, 0.02, 0.02
104, -0.37, 0.12, 11.53, -0.01, 0.02, 0.02
204, -0.37, 0.13, 11.52, -0.01, 0.02, 0.02
304, -0.36, 0.13, 11.53, -0.01, 0.02, 0.02
404, -0.35, 0.14, 11.53, -0.01, 0.02, 0.02
504, -0.37, 0.13, 11.54, -0.01, 0.02, 0.01
604, -0.36, 0.13, 11.50, -0.01, 0.02, 0.02
871, -0.37, 0.12, 11.48, -0.01, 0.02, 0.02
970, -0.13, -2.00, 10.70, 0.03, 0.04, 0.08
1070, 0.20, -1.35, 11.23, -0.08, 0.07, -0.03
1170, 0.75, -1.70, 11.06, -0.23, 0.04, 0.03
1270, -3.19, -1.64, 12.28, 0.30, 0.06, 0.07
1370, -2.89, -2.08, 13.27, 0.43, 0.04, 0.20
1470, -3.37, -1.51, 9.67, 0.31, -0.54, 0.08
1570, 0.14, -1.73, 10.67, 0.11, -0.02, 0.10
1670, -6.16, 1.36, 11.41, -0.62, 0.02, 0.06
1960, -3.01, -0.41, 10.49, 0.11, 0.00, 0.03
2059, -1.20, 4.84, 12.19, 0.05, 0.03, 0.04
2159, -1.37, 1.36, 12.19, 0.05, -0.03, 0.05
