timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
68, -0.26, 0.14, 11.52, -0.01, 0.02, 0.02
308, -0.28, 0.13, 11.53, -0.01, 0.02, 0.02
407, 0.49, -1.06, 10.95, -0.02, -0.02, -0.00
507, -0.09, -0.75, 12.60, -0.09, -0.03, 0.10
607, 1.00, 0.61, 11.39, 0.02, -0.12, 0.03
707, 2.91, 0.35, 10.07, -0.08, -0.02, 0.00
807, -4.79, -1.24, 14.09, -0.04, -0.02, 0.00
907, -4.70, 0.45, 12.61, 0.07, 0.13, 0.08
1007, -2.40, 1.89, 11.43, 0.06, 0.13, 0.02
1107, 0.34, -0.24, 6.00, -0.33, 0.03, 0.01
1207, -1.17, -0.60, 9.17, -0.07, 0.57, -0.09
1307, 1.37, 3.72, 9.57, -0.08, 0.04, 0.04
1407, 1.36, -1.42, 10.27, -0.26, 0.16, -0.00
1507, 15.77, -5.27, 9.76, -0.41, -0.48, 0.15
1806, 1.42, -1.79, 10.94, -0.05, 0.06, 0.08
1905, 1.31, 2.21, 11.76, -0.12, -0.04, -0.02
2005, -1.77, 1.46, 12.00, -0.03, -0.02, 0.07
2105, -0.35, 1.26, 11.41, -0.02, 0.05, 0.06
2205, -0.32, 0.07, 11.78, -0.01, 0.01, 0.01
