timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
34, -0.23, 0.14, 11.54, -0.01, 0.02, 0.02
103, -0.22, 0.13, 11.54, -0.01, 0.02, 0.02
203, -0.21, 0.14, 11.54, -0.01, 0.02, 0.02
303, -0.24, 0.12, 11.57, -0.01, 0.02, 0.02
403, -0.22, 0.13, 11.55, -0.01, 0.02, 0.02
503, -0.24, 0.12, 11.53, -0.01, 0.02, 0.02
603, -0.23, 0.10, 11.52, -0.01, 0.02, 0.02
703, -0.22, 0.13, 11.56, -0.01, 0.02, 0.02
1029, -0.24, 0.13, 11.54, -0.01, 0.02, 0.01
1127, -0.84, -1.25, 11.63, -0.04, 0.02, -0.01
1227, -1.20, -1.00, 10.83, 0.05, -0.02, -0.02
1327, 1.03, -0.73, 10.41, 0.03, 0.12, 0.05
1427, 2.32, -0.91, 10.24, -0.02, 0.07, 0.07
1527, 2.08, -1.41, 10.96, 0.06, 0.20, 0.05
1627, -1.54, 1.40, 11.55, -0.06, -0.15, 0.03
1727, 1.40, -1.81, 11.30, 0.18, 0.10, 0.08
1827, -0.35, -3.55, 11.73, -0.23, -0.04, 0.08
1927, -0.31, 3.03, 11.43, -0.40, 0.06, 0.07
2027, -2.09, 0.24, 12.74, -0.02, 0.24, 0.05
2127, -0.52, -0.23, 10.49, 0.07, 0.04, 0.03
2227, -0.74, 1.87, 10.99, 0.04, 0.21, 0.13
2327, 0.80, 0.37, 11.07, 0.04, 0.16, 0.03
2427, 1.80, -3.01, 9.17, 0.17, -0.09, 0.11
2727, -0.50, -0.32, 10.96, 0.19, 0.11, 0.10
2826, 0.10, 0.94, 14.79, -0.07, 0.05, 0.09
2926, 0.16, 0.14, 11.39, -0.05, 0.01, 0.04
3026, -0.55, 1.09, 12.13, -0.00, 0.04, 0.03
3126, -0.29, 0.38, 11.54, -0.01, 0.01, 0.01
