timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
69, -0.28, 0.14, 11.52, -0.01, 0.02, 0.02
132, -0.28, 0.11, 11.54, -0.01, 0.02, 0.02
232, -0.29, 0.12, 11.54, -0.01, 0.02, 0.02
544, -0.28, 0.12, 11.53, -0.01, 0.02, 0.02
643, -0.69, -1.08, 12.22, -0.11, 0.00, 0.08
743, -1.95, -1.95, 11.67, -0.02, -0.02, 0.03
843, 1.46, 1.12, 12.34, 0.08, 0.12, 0.02
943, 2.67, 0.52, 11.69, 0.21, 0.13, 0.09
1043, 0.13, -1.31, 10.86, -0.04, -0.26, 0.08
1143, -2.05, 1.99, 9.13, -0.36, 0.22, -0.20
1243, 1.64, -1.91, 11.83, 0.01, 0.10, -0.08
1343, 4.66, -0.02, 9.64, -0.24, -0.02, 0.02
1443, -5.03, 1.75, 12.70, -0.39, -0.19, 0.35
1703, -2.38, -2.12, 12.59, -0.12, 0.02, 0.09
1802, 0.69, 2.42, 10.83, 0.18, -0.02, 0.08
1902, -0.12, 1.23, 10.41, -0.03, 0.04, 0.02
