timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
840, 0.86, -1.59, 11.58, -0.04, 0.05, -0.03
940, 1.43, -0.83, 11.05, 0.00, 0.12, -0.09
1040, 0.47, -0.54, 12.76, -0.08, 0.11, -0.01
1140, 4.50, 0.40, 9.33, 0.00, -0.01, 0.04
1240, 5.43, 1.41, 9.03, 0.03, 0.13, -0.02
1340, -4.34, 0.82, 14.72, -0.14, 0.18, -0.03
1440, 2.78, -1.79, 8.56, 0.17, -0.11, -0.01
1540, -2.89, -1.53, 13.17, -0.13, -0.10, -0.01
1640, 0.63, 1.57, 11.33, -0.05, 0.22, 0.00
1740, 5.89, 2.33, 9.50, 0.15, 0.02, -0.01
1840, 2.40, -2.14, 9.31, 0.14, -0.22, -0.00
1940, -1.13, -3.80, 11.52, 0.04, -0.19, 0.06
2040, -1.51, -6.86, 18.48, -0.37, 0.01, 0.12
2140, 1.03, -4.53, 10.72, 0.01, -0.17, 0.03
2240, -4.29, -4.59, 30.62, -0.83, 0.38, 0.03
2340, -0.10, 3.08, 11.04, -0.10, 0.17, 0.04
2440, 3.76, 1.75, 7.26, -0.05, 0.21, 0.16
2540, -0.84, 1.51, 12.13, 0.14, 0.09, 0.07
2640, 2.73, 2.88, 28.97, 0.63, 0.02, 0.05
2740, -2.57, 3.71, 12.96, 0.12, -0.09, 0.04
2840, -1.19, -2.65, 11.44, 0.19, 0.11, -0.02
2940, 0.20, -2.69, 11.77, -0.03, 0.27, -0.04
3040, 2.90, -4.01, 8.85, -0.07, 0.09, -0.04
3140, 4.06, -2.95, 8.99, -0.15, 0.06, 0.01
3240, 2.27, 2.38, 10.08, -0.22, -0.17, 0.00
3340, 1.09, 3.80, 11.98, -0.11, -0.16, -0.01
3440, -2.82, 2.80, 11.98, 0.13, -0.15, 0.00
3540, -3.18, 2.55, 13.86, 0.06, -0.10, -0.00
3803, -3.82, -0.00, 13.80, 0.03, 0.07, 0.01
