timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
1080, -0.80, -2.15, 12.06, -0.02, -0.02, 0.00
1180, 0.21, -0.55, 11.19, 0.14, 0.01, -0.00
1280, 0.82, 1.34, 12.57, 0.02, 0.01, 0.02
1380, 1.52, -1.60, 9.29, 0.12, -0.02, -0.05
1480, -0.48, -2.06, 9.87, 0.16, 0.08, -0.02
1580, -0.52, 4.56, 12.90, 0.10, -0.10, -0.02
1680, -0.72, -2.86, 11.16, -0.01, 0.12, -0.05
1780, -1.14, 1.78, 13.11, -0.26, -0.06, 0.01
1880, -1.17, 3.90, 13.53, 0.12, 0.09, -0.03
1980, 1.06, -4.49, 9.94, -0.01, 0.05, -0.01
2080, 1.08, -2.77, 11.90, -0.23, 0.03, -0.03
2180, 1.31, 1.68, 10.65, -0.23, -0.07, -0.01
2280, 3.71, -8.23, 4.83, -1.21, -0.14, 0.15
2380, 1.14, -3.26, 10.65, -0.12, 0.13, -0.04
2480, 0.03, -5.32, 9.55, 0.99, 0.02, -0.05
2580, -2.84, 1.75, 13.64, 0.37, 0.05, 0.15
2680, 2.55, 0.10, 2.62, 1.06, -0.45, -0.32
2780, -0.14, 2.95, 12.77, -0.02, -0.01, 0.05
2880, 3.53, 0.07, 8.18, -1.19, 0.02, -0.02
2980, 0.86, -0.84, 12.60, -0.02, -0.12, 0.14
3080, -3.22, 1.26, 11.94, 0.11, -0.05, 0.02
3180, -3.80, 0.77, 12.36, 0.10, 0.13, 0.02
3280, -0.51, -0.75, 11.08, 0.10, 0.18, 0.08
3380, 3.03, -0.71, 10.09, 0.07, 0.15, -0.01
3629, -1.01, -0.40, 11.25, 0.12, 0.15, 0.01
3728, 0.68, 2.17, 11.08, 0.02, -0.05, 0.03
3828, 0.90, 1.31, 10.56, -0.03, 0.07, -0.00
