timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
1725, 0.06, 0.13, 11.60, -0.01, 0.02, 0.02
1824, 0.40, -1.14, 11.43, -0.02, 0.03, 0.06
1924, 1.68, -2.08, 10.60, 0.02, 0.04, 0.01
2024, 0.86, -0.79, 9.74, 0.07, 0.05, -0.01
2124, -0.18, -1.67, 11.40, -0.07, -0.05, 0.03
2224, -0.35, -1.75, 12.40, -0.10, -0.01, 0.07
2324, 1.15, -2.80, 9.85, 0.07, -0.09, 0.02
2424, 2.83, 3.30, 11.53, 0.10, 0.20, 0.04
2524, -3.73, -0.87, 13.47, -0.29, 0.04, 0.11
2624, 2.40, -1.50, 9.01, 0.18, -0.11, 0.02
2724, -3.60, 0.88, 14.08, -0.12, 0.15, 0.07
2824, 4.17, 1.47, 11.06, 0.10, -0.07, 0.05
2924, 5.10, -4.32, 17.24, -0.37, -0.08, -0.02
3024, -0.08, -2.09, 10.63, -0.05, 0.14, 0.07
3124, -1.94, -3.61, 8.91, 1.12, 0.20, -0.01
3224, -1.74, 2.97, 9.61, 0.17, -0.02, 0.08
3324, 2.94, 2.65, 5.42, 1.20, 0.63, 0.46
3424, 1.30, 0.42, 11.41, 0.06, 0.09, 0.05
3524, 0.10, 1.93, 9.78, -0.62, 0.22, -0.10
3624, -3.32, -1.73, 14.44, -0.19, 0.07, 0.08
3724, 0.93, -1.68, 11.62, 0.06, 0.12, 0.04
3824, 2.56, 2.50, 11.09, -0.08, -0.05, 0.05
3924, -3.48, 0.54, 12.85, 0.14, -0.08, 0.07
4024, 1.49, -2.08, 9.82, -0.02, 0.15, 0.05
4124, 1.60, 2.91, 11.50, -0.13, -0.10, 0.03
4224, -2.31, -0.69, 13.25, 0.25, 0.01, 0.04
4324, 3.71, -2.15, 9.06, -0.15, 0.10, -0.01
