timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
1052, 0.32, -0.20, 11.31, -0.01, -0.04, 0.01
1152, 1.82, 1.18, 11.16, -0.13, 0.08, 0.02
1252, -2.45, -0.74, 14.89, 0.07, 0.04, 0.01
1352, -0.44, -0.46, 13.79, 0.18, 0.18, 0.02
1452, -4.56, 2.28, 14.12, 0.25, -0.04, 0.05
1552, 3.20, -3.66, 10.05, -0.16, -0.03, 0.05
1652, 0.48, 4.36, 13.00, -0.15, -0.16, 0.06
1752, -3.38, 2.53, 14.64, 0.17, 0.01, 0.08
1852, -2.89, 0.59, 13.44, 0.26, 0.01, 0.05
1952, -1.74, 0.69, 6.87, -1.03, -0.14, 0.06
2052, -0.18, 4.07, 11.52, 0.03, -0.07, 0.04
2152, 0.39, -3.80, 7.05, 0.63, -0.31, -0.14
2252, -2.24, -0.98, 17.91, -0.01, 0.16, 0.08
2352, 3.42, -4.58, 3.35, 1.48, -0.20, 0.05
2452, 0.14, 3.16, 12.63, 0.13, 0.08, 0.02
2552, -1.94, -0.80, 9.95, -1.02, -0.28, 0.04
2652, -5.36, -4.48, 14.68, -0.02, -0.10, 0.15
2752, -3.39, 0.77, 13.94, 0.04, 0.27, 0.08
2852, -2.81, 1.79, 12.95, -0.02, 0.24, -0.01
2952, -0.78, 0.08, 11.96, 0.20, 0.22, 0.01
3052, 0.96, -0.81, 11.43, 0.10, 0.17, 0.06
3381, -1.16, 1.12, 13.27, -0.04, -0.09, 0.08
3480, -0.57, 0.41, 12.37, 0.15, 0.08, 0.07
