timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
1285, 0.80, -1.15, 11.12, -0.06, 0.05, 0.01
1385, 0.07, -1.06, 12.93, 0.01, 0.04, 0.11
1485, 0.02, -2.67, 13.23, 0.03, -0.08, 0.00
1585, -2.60, -0.07, 11.59, 0.01, 0.02, -0.02
1685, -2.80, -2.02, 12.85, 0.09, -0.10, 0.00
1785, 3.53, 1.90, 8.33, -0.02, -0.02, 0.04
1885, -2.86, -2.75, 12.86, 0.07, -0.07, -0.04
1985, -1.47, 0.84, 12.46, -0.07, 0.08, -0.05
2085, 0.33, 2.24, 11.15, -0.04, 0.12, -0.00
2185, 2.20, 2.84, 10.24, -0.01, 0.03, 0.00
2285, 2.88, 2.65, 10.55, 0.15, -0.13, 0.01
2385, 0.19, -2.25, 3.07, 0.17, -0.40, -0.37
2485, 3.71, -0.08, 10.42, -0.07, 0.08, 0.02
2585, -1.91, -4.23, 8.00, 1.75, -0.01, -0.06
2685, 0.94, -0.41, 10.06, -0.02, -0.08, 0.03
2785, -3.62, -0.89, 14.64, 0.47, 0.02, -0.05
2885, 2.55, 3.53, 11.76, 0.03, -0.03, -0.02
2985, -3.34, 2.15, 11.02, -2.23, -0.01, 0.17
3085, -0.78, -0.51, 12.11, 0.17, 0.14, 0.03
3185, 1.03, -1.75, 11.52, -0.04, 0.07, -0.01
3285, 1.36, -0.71, 11.88, -0.04, -0.04, -0.01
3385, 1.87, -0.17, 11.97, 0.08, -0.08, -0.02
3485, 1.17, -0.88, 11.87, -0.00, -0.12, -0.01
3753, 2.13, -0.14, 11.26, 0.04, 0.05, -0.03
3852, 1.48, 1.82, 10.90, -0.09, 0.06, 0.11
