timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
696, 0.05, -1.57, 11.98, -0.01, 0.04, 0.09
796, -1.33, -1.33, 12.19, 0.01, -0.05, 0.03
896, 0.34, -0.02, 10.73, -0.05, 0.09, 0.08
996, -1.06, -1.12, 12.14, -0.05, -0.10, 0.06
1096, -1.79, -0.50, 11.68, -0.04, 0.08, 0.09
1196, -1.56, 0.67, 11.94, -0.11, 0.11, 0.05
1296, -2.93, -1.64, 13.61, -0.04, 0.05, 0.05
1396, 1.30, 0.38, 12.72, -0.01, -0.06, 0.08
1496, 2.21, -0.90, 9.53, 0.01, 0.11, 0.04
1596, -3.33, 0.97, 12.95, 0.04, -0.03, 0.02
1696, 2.93, -1.89, 10.02, 0.00, 0.07, 0.06
1796, -2.16, 3.53, 12.62, 0.06, 0.04, 0.05
1896, 0.71, -2.84, 10.15, -0.00, -0.01, 0.11
1996, -1.10, -1.92, 11.87, -0.39, -0.07, 0.08
2096, -0.67, -1.88, 11.32, -0.22, 0.10, 0.08
2196, 2.50, -3.32, 5.88, 1.45, -0.10, -0.12
2296, -2.26, 3.40, 12.05, -0.01, 0.06, 0.07
2396, -2.53, 5.10, 6.95, 0.80, -0.50, -0.24
2496, -0.74, 1.81, 12.92, -0.13, 0.02, 0.09
2596, 0.21, 6.22, 11.95, -0.61, -0.15, 0.11
2696, 0.23, -2.95, 12.11, 0.12, 0.24, 0.11
2796, 3.01, 4.39, 10.97, 0.09, 0.06, 0.08
2896, -2.61, -1.83, 12.60, -0.12, -0.05, 0.05
2996, 1.59, -0.47, 11.79, 0.06, 0.11, 0.06
