timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
951, 1.06, -1.34, 11.46, -0.03, 0.08, 0.05
1051, -1.66, 0.08, 12.33, 0.03, 0.02, 0.09
1151, -0.74, -0.63, 11.73, -0.09, -0.18, 0.08
1251, -1.75, -0.70, 10.41, 0.09, 0.00, 0.03
1351, -0.94, 1.95, 11.38, -0.01, -0.03, 0.12
1451, 0.46, -1.45, 12.14, 0.03, -0.02, 0.04
1551, -0.17, 3.22, 11.24, -0.14, -0.03, 0.11
1651, 1.18, 1.18, 9.55, 0.14, -0.07, 0.04
1751, -5.54, -1.65, 12.65, -1.61, -0.40, 0.10
1851, -1.04, 0.50, 11.61, -0.21, 0.11, 0.07
1951, -0.23, -5.45, 9.56, 0.44, -0.11, -0.03
2051, -2.34, 0.03, 15.03, -0.14, 0.15, 0.14
2151, 2.92, 1.34, 7.72, 1.43, -0.78, -0.30
2251, -0.17, 0.51, 10.91, 0.09, 0.22, 0.05
2351, -1.82, 2.71, 8.72, -0.85, -0.21, 0.02
2451, -9.73, 1.38, 19.05, 0.06, 0.22, 0.29
2551, -0.89, 0.99, 12.65, 0.16, 0.29, 0.09
2651, 1.27, 0.13, 11.44, 0.26, 0.21, -0.04
2751, 2.25, -3.64, 10.71, 0.11, 0.08, 0.03
2851, 0.26, -3.31, 11.44, 0.10, -0.03, 0.10
3120, 0.24, 5.08, 10.39, -0.11, 0.04, 0.00
3219, 2.20, -0.61, 13.22, -0.06, 0.16, 0.04
3319, -0.09, 2.55, 12.29, -0.10, -0.01, 0.07
3419, 0.66, 0.78, 11.23, -0.03, 0.01, -0.01
3519, 0.13, 0.85, 10.90, -0.01, 0.01, 0.01
