timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
7, 0.36, 0.11, 11.60, -0.01, 0.02, 0.02
103, 0.40, 0.14, 11.58, -0.01, 0.02, 0.02
203, 0.38, 0.13, 11.60, -0.01, 0.02, 0.02
303, 0.38, 0.13, 11.59, -0.01, 0.02, 0.02
403, 0.40, 0.13, 11.60, -0.01, 0.02, 0.02
503, 0.37, 0.11, 11.58, -0.01, 0.02, 0.01
786, 0.41, 0.13, 11.61, -0.01, 0.02, 0.02
885, 0.35, -0.77, 10.70, 0.01, -0.00, 0.02
985, 0.47, -0.62, 11.03, -0.01, -0.01, -0.02
1085, 1.37, 0.27, 10.83, 0.00, 0.00, -0.04
1185, -0.47, 0.10, 11.18, -0.01, -0.04, 0.04
1285, 1.74, 1.39, 10.68, -0.06, -0.01, -0.02
1385, -0.13, -0.57, 11.20, -0.06, 0.12, -0.00
1485, -0.75, 1.17, 12.57, 0.02, -0.05, 0.08
1585, 0.42, -1.16, 11.21, 0.10, 0.02, 0.04
1685, 2.38, 0.43, 9.84, -0.05, 0.04, -0.00
1785, -1.56, 0.70, 14.97, 0.05, -0.11, 0.00
1885, -0.16, -0.46, 10.68, 0.02, 0.03, 0.04
1985, 2.41, 0.31, 10.67, -0.17, 0.10, -0.03
2085, -0.51, -1.16, 10.78, -0.75, -0.13, -0.00
2185, -0.71, -0.65, 9.02, -0.19, -0.08, 0.00
2285, -0.89, -1.53, 9.89, 0.33, -0.05, -0.07
2385, 1.21, 0.05, 8.75, 1.66, 0.05, -0.07
2485, -0.67, -0.86, 13.46, -0.11, -0.14, 0.09
2585, 0.24, 0.07, 11.59, 0.59, 0.04, -0.04
2685, 1.32, 0.00, 10.81, 0.15, 0.09, 0.05
2785, -0.73, 0.90, 12.75, -0.34, -0.06, 0.12
2885, 0.85, -0.65, 10.50, -1.25, -0.11, 0.06
2985, 4.18, 0.19, 10.01, -0.02, -0.03, 0.07
3085, 2.54, -0.89, 9.22, -0.13, -0.10, 0.03
3185, 0.62, 1.24, 10.14, -0.11, -0.12, 0.05
3434, 2.37, -0.73, 10.67, -0.03, 0.17, 0.01
3533, 1.14, 0.66, 13.45, 0.03, 0.02, 0.01
3633, 0.60, 1.29, 12.00, 0.01, 0.02, 0.05
3733, 0.64, 1.17, 11.14, -0.01, 0.01, -0.01
3833, 0.29, 0.13, 11.54, -0.01, 0.01, 0.01
3933, 0.35, 0.17, 11.61, -0.01, 0.02, 0.02
4033, 0.36, 0.11, 11.57, -0.01, 0.02, 0.02
4133, 0.35, 0.11, 11.57, -0.01, 0.02, 0.01
4233, 0.34, 0.13, 11.56, -0.01, 0.02, 0.02
4333, 0.33, 0.12, 11.60, -0.01, 0.02, 0.02
