timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
6, 0.36, 0.11, 11.56, -0.01, 0.02, 0.02
103, 0.38, 0.13, 11.58, -0.01, 0.02, 0.02
203, 0.38, 0.13, 11.56, -0.01, 0.02, 0.02
303, 0.38, 0.11, 11.60, -0.01, 0.02, 0.02
403, 0.40, 0.11, 11.59, -0.01, 0.02, 0.02
655, 0.39, 0.13, 11.60, -0.01, 0.02, 0.02
754, 0.91, -1.20, 11.76, 0.00, 0.09, 0.01
854, 0.40, -2.39, 14.53, 0.06, 0.06, -0.01
954, 0.93, -1.68, 13.24, 0.13, 0.05, 0.01
1054, 1.59, -4.37, 12.28, 0.07, 0.00, 0.04
1154, 0.54, -2.38, 10.83, 0.23, 0.10, 0.05
1254, -0.07, 5.62, 11.60, -0.29, 0.03, 0.07
1354, 0.15, -2.65, 10.47, 0.32, -0.06, 0.05
1454, -0.41, -4.43, 11.76, -0.07, -0.10, 0.05
1554, 0.16, -2.42, 12.43, -0.37, -0.03, 0.07
1654, -0.80, 3.58, 11.81, -0.28, 0.04, 0.08
1754, 3.11, -1.61, 10.05, -0.58, -0.41, 0.23
1854, 4.16, 3.23, 11.66, -0.37, 0.08, 0.07
1954, -2.98, -2.43, 11.67, 0.55, 0.07, 0.08
2054, -2.97, 2.72, 4.91, 0.01, 0.04, -0.05
2154, 0.47, -1.45, 7.18, 1.18, 0.21, 0.22
2254, -2.13, -0.96, 11.81, 0.11, -0.02, -0.01
2354, 0.56, 1.94, 10.16, -0.67, 0.12, -0.01
2454, -0.03, -4.13, 13.43, -0.05, 0.17, 0.06
2554, 1.72, 0.37, 10.28, 0.07, 0.03, 0.01
2654, 0.70, -0.62, 10.74, 0.03, -0.01, 0.03
2754, -1.49, -2.36, 12.74, 0.10, -0.03, 0.04
2867, -2.06, -0.62, 14.18, -0.05, 0.25, 0.06
2954, -0.91, -1.64, 13.23, -0.05, -0.06, 0.03
3054, -2.06, -1.18, 13.83, -0.04, -0.00, 0.08
3366, -0.15, -0.12, 10.54, 0.19, -0.11, 0.03
3465, 0.62, 1.74, 10.76, -0.04, 0.13, 0.03
3565, -0.48, 1.47, 9.92, 0.01, -0.04, -0.04
3665, 0.70, 1.31, 11.29, -0.03, 0.04, 0.03
