timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
37, 0.39, 0.11, 11.61, -0.01, 0.02, 0.02
103, 0.43, 0.13, 11.60, -0.01, 0.02, 0.02
203, 0.38, 0.11, 11.58, -0.01, 0.02, 0.02
303, 0.41, 0.14, 11.59, -0.01, 0.02, 0.02
403, 0.42, 0.11, 11.62, -0.01, 0.02, 0.02
503, 0.43, 0.12, 11.60, -0.01, 0.02, 0.02
603, 0.39, 0.12, 11.61, -0.01, 0.02, 0.02
703, 0.41, 0.12, 11.58, -0.01, 0.02, 0.02
803, 0.41, 0.12, 11.59, -0.01, 0.02, 0.02
903, 0.42, 0.12, 11.59, -0.01, 0.02, 0.02
1170, 0.38, 0.11, 11.60, -0.01, 0.02, 0.02
1269, 0.60, -2.31, 10.14, -0.01, 0.02, -0.01
1369, -1.76, 0.30, 13.18, -0.21, 0.12, 0.11
1469, -1.71, -2.16, 13.04, -0.14, 0.04, 0.11
1569, 2.85, 0.00, 11.38, -0.00, -0.01, 0.02
1669, -2.10, 0.22, 11.77, -0.00, -0.04, 0.03
1769, -0.86, -2.31, 11.43, -0.09, -0.01, 0.11
1869, 6.79, -9.90, 5.97, -0.79, 0.19, 0.41
1969, 0.89, -4.81, 4.92, 2.83, 0.40, -0.12
2069, 8.79, 8.15, 4.23, 1.79, -0.82, -0.36
2320, -2.54, -0.04, 11.49, -0.20, 0.10, 0.00
2419, -0.41, 3.45, 8.52, 0.03, -0.03, 0.06
2519, -2.66, 0.62, 12.83, -0.10, -0.13, 0.09
2619, -1.06, -0.00, 12.18, 0.01, -0.06, 0.02
2719, -0.55, 1.20, 12.34, -0.01, -0.05, 0.05
2819, 0.24, 0.74, 12.04, -0.02, 0.01, 0.02
2919, 0.33, -0.24, 11.71, -0.01, 0.01, 0.02
3019, 0.32, 0.11, 11.61, -0.01, 0.02, 0.02
3119, 0.31, 0.07, 11.60, -0.01, 0.02, 0.02
3219, 0.34, 0.11, 11.58, -0.01, 0.02, 0.02
3319, 0.31, 0.11, 11.59, -0.01, 0.02, 0.02
3419, 0.36, 0.12, 11.60, -0.01, 0.02, 0.02
3519, 0.31, 0.11, 11.59, -0.01, 0.02, 0.02
3619, 0.37, 0.11, 11.63, -0.01, 0.02, 0.02
3719, 0.32, 0.12, 11.61, -0.01, 0.02, 0.02
3819, 0.34, 0.12, 11.60, -0.01, 0.02, 0.02
3919, 0.32, 0.11, 11.60, -0.01, 0.02, 0.02
