timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
3, 0.35, 0.13, 11.57, -0.01, 0.02, 0.02
66, 0.35, 0.13, 11.59, -0.01, 0.02, 0.02
107, 0.37, 0.12, 11.59, -0.01, 0.02, 0.02
207, 0.34, 0.13, 11.58, -0.01, 0.02, 0.02
307, 0.36, 0.11, 11.57, -0.01, 0.02, 0.02
407, 0.38, 0.13, 11.59, -0.01, 0.02, 0.02
507, 0.37, 0.13, 11.58, -0.01, 0.02, 0.02
607, 0.37, 0.14, 11.59, -0.01, 0.02, 0.02
858, 0.39, 0.13, 11.58, -0.01, 0.02, 0.02
957, 1.07, -1.39, 11.58, -0.03, 0.13, -0.00
1057, -0.12, -1.41, 9.35, -0.03, -0.03, 0.07
1157, 0.43, 0.68, 12.30, 0.09, 0.19, -0.04
1257, -1.07, -0.03, 14.40, -0.08, 0.16, 0.08
1357, -0.04, -1.44, 9.18, 0.03, -0.24, 0.07
1457, -2.38, -1.64, 13.39, -0.08, -0.09, 0.05
1557, -2.65, -1.58, 12.50, -0.20, -0.01, 0.04
1657, -1.97, -2.57, 12.25, -0.07, -0.12, 0.02
1757, 2.11, 3.39, 9.84, -1.09, -0.05, -0.21
1857, 0.49, -1.41, 9.52, -0.33, 0.02, 0.13
1957, 1.09, -2.81, 9.39, 0.84, 0.17, 0.08
2057, -0.85, 0.18, 16.93, -0.22, 0.25, 0.05
2157, 2.27, -0.45, 14.23, 0.49, -0.01, 0.21
2257, 2.73, 2.22, 10.89, 0.00, 0.07, 0.03
2357, 1.47, 4.18, 9.12, -1.74, 0.05, 0.10
2457, -1.71, 0.04, 12.85, -0.02, 0.11, 0.03
2557, 0.33, 2.14, 11.38, -0.04, -0.13, 0.03
2657, 3.23, 0.06, 11.37, -0.12, -0.06, 0.02
2969, -2.34, -1.32, 11.70, -0.00, 0.08, 0.03
3068, 0.60, 1.55, 11.63, 0.11, 0.13, -0.01
3168, 0.35, 0.69, 12.14, -0.02, 0.01, 0.01
3268, 0.28, 0.90, 11.70, -0.01, 0.03, 0.02
3368, 0.44, 0.46, 11.48, 0.01, 0.01, 0.02
3468, 0.33, 0.13, 11.51, -0.01, 0.02, 0.02
3568, 0.33, 0.13, 11.60, -0.01, 0.02, 0.01
3668, 0.38, 0.12, 11.60, -0.01, 0.02, 0.02
3768, 0.33, 0.12, 11.60, -0.01, 0.02, 0.02
3868, 0.37, 0.11, 11.61, -0.01, 0.02, 0.02
3968, 0.35, 0.11, 11.58, -0.01, 0.02, 0.01
4068, 0.36, 0.11, 11.59, -0.01, 0.02, 0.02
