timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
12, 0.40, 0.12, 11.59, -0.01, 0.02, 0.02
104, 0.35, 0.10, 11.60, -0.01, 0.02, 0.02
204, 0.40, 0.10, 11.57, -0.01, 0.02, 0.02
304, 0.35, 0.12, 11.61, -0.01, 0.02, 0.02
404, 0.37, 0.13, 11.57, -0.01, 0.02, 0.01
504, 0.38, 0.11, 11.60, -0.01, 0.02, 0.02
604, 0.37, 0.11, 11.60, -0.01, 0.02, 0.02
882, 0.39, 0.13, 11.59, -0.01, 0.02, 0.02
981, 0.49, -1.61, 13.30, -0.01, 0.04, 0.15
1081, 0.17, -1.02, 11.99, -0.04, -0.02, 0.05
1181, 0.33, -1.26, 11.55, -0.00, -0.03, 0.04
1281, 0.88, -0.14, 13.48, -0.04, 0.06, 0.08
1381, -0.73, -0.21, 13.64, -0.17, 0.04, 0.05
1481, 0.21, -2.15, 13.97, 0.10, 0.01, 0.05
1581, 1.05, 1.41, 10.13, 0.00, -0.00, 0.03
1681, 1.01, -2.27, 11.79, -0.01, -0.05, 0.07
1781, 1.82, 1.87, 9.96, -0.16, 0.12, 0.01
1881, 0.93, -1.81, 12.53, 0.17, -0.05, 0.04
1981, -0.17, -0.33, 9.24, -0.71, -0.06, 0.15
2081, -0.18, -1.45, 12.15, -0.17, -0.08, 0.01
2181, -0.24, -0.90, 12.09, 0.21, -0.04, -0.01
2281, -0.64, -1.41, 10.37, 0.98, -0.13, -0.05
2381, 0.44, 2.06, 9.07, 0.20, -0.02, 0.10
2481, 2.49, -0.23, 6.37, 0.98, -0.01, -0.07
2581, -0.22, 0.85, 11.20, 0.39, -0.02, 0.04
2681, -0.76, 0.87, 8.21, -0.03, -0.02, 0.00
2781, -1.61, 1.30, 12.75, -0.91, 0.06, 0.03
2881, 2.64, -0.86, 11.60, -0.15, 0.18, 0.02
2981, 1.64, 1.45, 10.40, -0.07, 0.07, 0.03
3081, 1.15, 0.87, 11.66, 0.05, -0.02, -0.02
3181, -2.11, -0.24, 14.07, -0.00, -0.10, 0.08
3281, 0.05, -0.90, 10.76, -0.09, 0.19, 0.02
3381, 2.27, 0.30, 8.75, -0.08, 0.17, -0.01
3481, 1.68, 0.75, 9.02, 0.04, -0.14, 0.02
3739, -0.65, -0.60, 12.38, -0.06, -0.03, 0.04
3839, -0.50, 1.18, 11.78, -0.01, -0.08, 0.07
3939, 0.25, 1.35, 11.46, 0.00, 0.07, -0.00
4039, -0.05, 1.45, 11.54, 0.01, 0.03, 0.01
4139, 0.33, 0.15, 11.57, -0.01, 0.02, 0.01
4239, 0.36, 0.12, 11.61, -0.01, 0.02, 0.02
4339, 0.37, 0.12, 11.61, -0.01, 0.02, 0.02
4439, 0.35, 0.08, 11.61, -0.01, 0.02, 0.02
4539, 0.38, 0.09, 11.60, -0.01, 0.02, 0.02
4639, 0.34, 0.09, 11.61, -0.01, 0.02, 0.02
4739, 0.39, 0.09, 11.59, -0.01, 0.02, 0.02
