timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
7, 0.35, 0.10, 11.60, -0.01, 0.02, 0.02
104, 0.38, 0.12, 11.58, -0.01, 0.02, 0.02
204, 0.36, 0.12, 11.61, -0.01, 0.02, 0.02
304, 0.38, 0.11, 11.60, -0.01, 0.02, 0.02
404, 0.37, 0.15, 11.58, -0.01, 0.02, 0.02
504, 0.36, 0.11, 11.60, -0.01, 0.02, 0.02
749, 0.39, 0.11, 11.59, -0.01, 0.02, 0.02
848, 0.31, -0.68, 11.82, -0.01, 0.01, 0.04
948, 1.26, -1.25, 11.47, -0.02, 0.11, 0.03
1048, -0.64, 0.40, 12.24, -0.07, 0.01, 0.03
1148, 1.03, -1.00, 11.28, -0.01, 0.16, 0.06
1248, -0.72, 0.11, 12.71, -0.03, 0.11, 0.04
1348, -0.53, -1.39, 10.86, 0.03, -0.18, 0.06
1448, -0.17, -0.29, 11.82, 0.07, 0.15, 0.02
1548, 2.57, 0.25, 10.46, 0.04, -0.02, 0.02
1648, 1.90, 0.19, 11.28, -0.61, 0.16, -0.02
1748, 0.87, -0.58, 9.27, -0.19, 0.21, 0.03
1848, 0.54, -0.50, 11.79, 0.03, 0.19, 0.05
1948, -1.38, -2.10, 11.39, 0.67, -0.05, 0.08
2048, -0.74, 0.36, 14.95, -0.18, 0.03, 0.01
2148, 4.76, -0.12, 11.16, 0.92, 0.16, -0.03
2248, -1.46, 1.35, 11.23, 0.29, 0.02, 0.00
3003, -0.80, -0.38, 13.83, 0.01, 0.01, 0.05
3102, 1.68, 2.29, 8.99, -0.04, 0.02, 0.02
3202, 0.02, 0.95, 11.27, -0.01, 0.02, 0.00
3302, 0.44, -0.03, 11.46, -0.01, 0.02, 0.01
