timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
7, 0.40, 0.15, 11.61, -0.01, 0.02, 0.02
104, 0.35, 0.12, 11.59, -0.01, 0.02, 0.02
204, 0.39, 0.13, 11.60, -0.01, 0.02, 0.02
304, 0.35, 0.15, 11.58, -0.01, 0.02, 0.02
404, 0.37, 0.14, 11.60, -0.01, 0.02, 0.02
504, 0.39, 0.13, 11.61, -0.01, 0.02, 0.02
773, 0.37, 0.13, 11.62, -0.01, 0.02, 0.02
872, -0.00, -1.14, 11.44, -0.03, -0.04, 0.01
972, 1.81, -0.57, 11.02, 0.01, 0.08, 0.05
1072, -1.45, 0.74, 12.32, -0.04, -0.02, 0.06
1172, -0.06, -0.34, 10.78, 0.04, 0.06, 0.04
1272, 0.00, 2.30, 12.23, -0.07, -0.07, -0.01
1372, 1.15, -1.30, 13.35, 0.08, 0.15, 0.01
1472, -1.07, 1.30, 10.96, -0.05, -0.04, 0.04
1572, 1.29, -0.84, 12.35, 0.19, 0.05, 0.08
1672, -0.02, 0.35, 11.99, -0.25, 0.04, 0.04
1772, 0.50, 1.33, 9.60, 0.05, 0.05, 0.01
1872, 3.44, 0.57, 8.75, -0.78, 0.39, 0.12
1972, 0.15, -1.63, 10.92, -0.34, 0.04, 0.07
2072, 0.81, -0.83, 9.65, 0.14, 0.11, 0.12
2172, 0.51, -1.62, 12.63, 0.85, 0.17, 0.00
2272, -2.00, 2.32, 14.71, 0.25, -0.08, 0.15
2372, 0.57, 2.07, 10.41, 1.07, 0.02, 0.05
2472, 0.15, -0.73, 11.16, 0.30, 0.06, 0.02
2572, -0.85, -0.26, 13.26, -0.00, -0.00, 0.01
2672, 0.27, 2.11, 7.22, -0.63, -0.01, 0.00
2772, 0.09, -3.05, 13.22, 0.09, 0.05, 0.00
2872, -2.09, -1.91, 11.46, 0.00, 0.04, 0.00
3192, -0.40, -0.59, 10.41, 0.13, -0.11, 0.01
3291, 2.19, 0.37, 11.38, -0.04, 0.10, 0.04
3391, -0.09, 0.50, 11.46, -0.00, -0.02, 0.05
3491, 0.29, 1.57, 11.37, -0.01, 0.01, 0.03
