timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
713, -0.51, 0.84, 10.38, 0.11, -0.08, 0.03
813, -0.97, -0.79, 11.60, 0.15, 0.03, 0.01
913, -2.73, -2.20, 11.60, 0.20, 0.02, 0.03
1013, 0.73, 2.91, 11.28, 0.21, -0.14, 0.03
1113, 2.08, -1.21, 10.45, -0.25, -0.01, 0.02
1213, -2.22, -2.77, 11.74, 0.19, 0.09, 0.00
1313, 1.40, 2.71, 11.34, -0.16, -0.21, 0.06
1413, -0.64, -1.96, 11.75, 0.01, 0.10, 0.00
1513, 0.99, 3.44, 12.03, 0.10, -0.01, 0.07
1613, -12.88, -1.68, 24.92, -0.98, 0.09, 0.21
1713, -0.93, 0.96, 12.64, -0.08, 0.25, 0.03
1813, 0.51, -2.62, 8.31, 1.32, -0.16, -0.09
1913, 0.69, 3.00, 8.95, -0.02, 0.10, 0.08
2013, 0.14, 2.25, 4.55, 1.19, -0.10, -0.10
2113, -2.28, 1.96, 12.25, 0.02, 0.07, 0.10
2213, -0.72, 1.66, 10.56, -0.43, 0.00, 0.07
2313, -2.40, -5.54, 8.65, -0.21, 0.11, 0.06
2413, 0.15, -1.62, 11.05, 0.09, 0.22, -0.01
2513, 1.27, 3.34, 12.29, -0.04, -0.13, 0.06
