timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
1577, 0.00, 0.12, 11.60, -0.01, 0.02, 0.02
1676, -0.88, -1.99, 11.75, 0.06, 0.04, 0.06
1776, -0.33, -1.43, 11.07, -0.03, -0.06, 0.09
1876, -0.35, -0.63, 9.43, 0.08, -0.03, 0.04
1976, -0.42, -2.21, 9.19, -0.09, -0.02, 0.09
2076, 1.41, -3.34, 8.78, -0.02, -0.11, 0.10
2176, 2.02, 1.34, 12.26, 0.17, 0.14, 0.08
2276, 0.19, -1.46, 10.35, -0.11, -0.21, 0.09
2376, -3.02, 1.10, 13.73, 0.13, 0.05, 0.11
2476, -1.60, -1.90, 11.82, -0.00, 0.13, 0.09
2576, -0.93, -2.32, 11.37, -0.09, 0.13, 0.08
2676, 1.02, -1.96, 11.26, -0.19, 0.10, 0.09
2776, -2.77, -1.07, 9.08, -0.64, 0.43, -0.26
2876, -1.02, -1.57, 11.83, -0.17, 0.03, 0.01
2976, 0.40, -4.29, 9.45, 0.45, -0.39, -0.08
3076, -2.58, 2.04, 12.37, -0.17, 0.05, 0.15
3176, -7.17, 0.92, 18.12, 1.26, 0.00, 0.44
3276, -1.23, -0.58, 11.51, -0.03, -0.02, 0.09
3376, 2.63, 2.93, 10.00, -0.75, -0.40, 0.17
3476, -2.01, -0.68, 14.06, -0.17, -0.51, 0.04
3576, -1.41, 4.04, 11.81, -0.12, 0.03, 0.08
3676, -1.32, 7.16, 13.04, 0.09, 0.06, 0.07
3776, -4.65, 3.17, 13.37, 0.17, 0.03, 0.06
4021, 1.32, 2.25, 10.35, -0.28, 0.11, 0.07
4121, -1.45, -0.26, 12.36, -0.00, 0.04, 0.04
4221, -0.04, 1.20, 12.60, 0.07, -0.00, 0.07
4321, -0.34, 0.84, 11.10, -0.03, 0.02, 0.07
4421, 0.07, -0.10, 12.00, -0.01, 0.03, 0.02
