timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
1334, 0.07, -0.65, 12.16, -0.01, 0.04, 0.02
1434, 0.40, -0.44, 12.82, 0.05, -0.06, 0.03
1534, -0.49, -0.43, 11.91, -0.01, 0.06, 0.01
1634, 0.92, -0.11, 12.56, -0.12, -0.07, 0.05
1734, 1.05, -1.31, 10.39, -0.07, 0.08, 0.02
1834, -0.89, 2.00, 13.33, 0.05, -0.05, -0.05
1934, 0.06, -0.65, 10.41, 0.07, 0.11, 0.07
2034, 2.52, -1.02, 9.68, -0.01, 0.10, 0.04
2134, 1.11, -0.11, 11.94, -0.16, -0.01, 0.03
2234, 0.45, 2.00, 13.37, -0.11, -0.07, 0.01
2334, 1.38, 4.87, 3.58, -1.77, 0.29, -0.30
2434, 1.08, -4.67, 13.05, -0.06, 0.16, -0.00
2534, -1.45, -3.98, 10.17, 0.39, 0.25, 0.12
2634, 3.75, 4.55, 7.42, -0.01, 0.04, 0.10
2734, 5.13, 1.25, 16.17, 2.00, 0.10, 0.49
2834, 0.82, -0.39, 10.36, -0.01, -0.11, 0.09
2934, -0.05, 1.40, 8.61, -0.41, 0.16, 0.07
3034, -4.28, 5.99, 13.68, 0.06, 0.06, 0.01
3134, -1.53, -0.74, 13.19, -0.33, 0.17, 0.06
3234, -0.54, 6.14, 12.38, -0.11, 0.08, 0.06
3334, 0.13, 5.63, 12.24, 0.09, 0.07, 0.06
3434, 0.62, 4.07, 12.04, 0.01, 0.14, 0.10
3534, 1.10, 2.20, 12.21, 0.09, 0.14, 0.03
3866, 3.43, 2.23, 11.59, 0.15, 0.09, 0.08
3870, 3.14, -1.04, 9.15, 0.03, -0.13, 0.05
3969, -0.13, 1.32, 14.16, 0.11, 0.15, 0.01
