timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
1163, 0.14, -0.80, 11.55, -0.00, -0.03, 0.09
1263, 1.52, -1.19, 13.02, 0.00, -0.00, 0.03
1363, 1.05, -0.95, 13.89, 0.01, 0.15, 0.03
1463, 4.31, -0.11, 8.49, 0.04, 0.09, -0.02
1563, -1.48, 1.17, 13.92, 0.05, 0.20, 0.02
1663, 0.91, 0.82, 9.43, 0.02, -0.08, 0.03
1763, -2.45, 0.89, 14.19, -0.03, 0.02, 0.02
1863, 1.26, -1.13, 11.25, -0.05, 0.23, 0.04
1963, 5.38, -0.20, 9.08, 0.00, -0.07, 0.02
2063, 4.62, 0.52, 9.93, -0.04, -0.10, 0.02
2163, 1.39, 1.29, 11.31, -0.01, -0.09, 0.07
2263, 2.10, -7.58, 6.04, -0.11, 0.46, 0.37
2363, 0.16, -1.41, 11.36, -0.23, 0.01, 0.03
2463, 2.03, -4.97, 7.38, 1.94, 0.13, 0.00
2563, 1.95, 1.38, 10.63, -0.05, -0.22, 0.09
2663, 0.83, 2.80, 13.24, 0.50, -0.02, 0.15
2763, 2.53, 1.45, 10.59, -0.01, 0.13, 0.07
2863, -2.32, 4.91, 8.16, -2.13, -0.01, 0.01
2963, 0.34, -2.43, 9.19, 0.15, -0.03, 0.01
3063, 0.80, -3.39, 11.79, 0.12, 0.10, 0.01
3313, -2.43, 3.18, 12.71, 0.24, -0.02, -0.00
3412, 1.24, 2.69, 11.28, -0.13, 0.04, 0.13
3512, 0.30, 1.34, 10.56, -0.01, 0.02, 0.04
