timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
986, 0.49, -0.67, 11.62, 0.06, 0.04, 0.01
1086, -0.10, 1.16, 13.39, -0.06, -0.00, 0.03
1186, -0.04, -0.56, 13.82, -0.10, -0.03, 0.05
1286, 0.21, 2.67, 13.13, -0.27, 0.02, 0.04
1386, -1.33, -2.51, 11.70, -0.14, -0.07, 0.04
1486, 2.95, 1.38, 10.40, 0.19, 0.02, 0.06
1586, -1.74, -3.75, 12.44, -0.19, -0.08, 0.08
1686, -3.68, 0.33, 14.15, -0.28, 0.07, 0.05
1786, -1.26, 6.01, 12.55, -0.11, 0.15, 0.07
1886, 1.52, 4.47, 11.48, 0.14, 0.19, 0.06
1986, 14.13, 24.27, 24.47, -0.41, 0.79, -0.09
2086, -2.60, -0.07, 10.46, -0.05, -0.16, -0.01
2186, 2.02, -1.58, 8.62, -0.08, -0.22, 0.04
2286, -2.66, 6.19, 3.90, 0.94, -0.17, 0.28
2386, 6.74, -6.38, 11.65, 0.70, 0.63, -0.54
2486, -4.02, 0.63, 14.51, 0.12, -0.05, -0.04
2586, 2.52, 1.82, 10.47, -0.06, -0.27, 0.03
2686, -0.03, 1.06, 3.79, -0.62, -0.23, 0.07
2786, -1.83, 1.96, 11.85, 0.19, -0.10, 0.07
2886, -1.49, -0.08, 11.10, 0.27, 0.04, 0.06
3134, 0.81, 4.05, 11.95, -0.03, 0.20, -0.03
3233, -0.76, 0.01, 9.52, 0.00, -0.02, 0.01
3333, 0.03, 1.41, 12.26, -0.06, 0.04, 0.06
