timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
819, 0.74, -0.81, 11.80, -0.07, 0.02, 0.06
919, 1.48, -2.11, 10.41, -0.00, 0.03, 0.05
1019, -0.42, 1.27, 11.97, 0.20, 0.02, 0.03
1119, -2.81, -1.83, 13.26, 0.22, 0.15, 0.01
1219, -2.22, 5.10, 14.16, -0.01, -0.08, 0.11
1319, 1.15, -3.11, 9.40, -0.12, 0.00, -0.00
1419, -0.66, 1.48, 12.11, -0.25, -0.01, 0.06
1519, 0.13, 4.34, 12.53, 0.04, 0.06, 0.07
1619, 0.29, 3.39, 11.08, 0.05, 0.17, 0.05
1719, 5.40, -4.17, 4.79, -0.65, 0.12, 0.17
1819, 0.14, 1.59, 12.54, -0.13, 0.09, 0.04
1919, 1.80, -4.14, 5.54, 1.57, 0.02, -0.15
2019, -0.10, 6.67, 11.05, 0.01, -0.05, 0.05
2119, 0.51, 5.53, 10.51, 0.05, 0.41, 0.00
2219, -0.31, -1.20, 12.20, -0.07, 0.03, 0.04
2319, 1.75, 4.36, 8.36, -2.06, 0.04, 0.00
2419, 1.69, 0.96, 10.70, 0.12, -0.14, 0.13
2519, 0.96, -1.10, 10.01, 0.14, -0.17, 0.08
2619, 3.28, -0.51, 10.36, 0.03, -0.03, 0.07
2886, -0.08, -1.91, 13.46, 0.12, 0.13, 0.10
