timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
801, 0.12, 0.08, 11.60, -0.01, 0.02, 0.02
900, 0.36, -1.58, 11.39, 0.01, 0.02, 0.02
1000, 0.74, -0.76, 10.49, 0.05, -0.00, -0.02
1100, 0.50, -0.71, 8.72, 0.09, 0.04, -0.04
1200, -0.16, -1.63, 12.41, -0.08, -0.10, 0.05
1300, 1.66, -2.94, 9.98, -0.01, -0.08, 0.03
1400, 3.10, 1.12, 9.99, 0.14, 0.17, 0.01
1500, -1.65, -0.80, 13.68, -0.11, 0.01, 0.03
1600, 1.73, 4.57, 11.78, 0.14, 0.10, 0.03
1700, 1.35, -2.24, 9.11, 0.18, -0.14, 0.02
1800, -3.02, -2.44, 12.83, -0.16, -0.05, -0.00
1900, -2.35, 1.05, 13.55, -0.19, 0.13, 0.03
2000, 3.93, 2.81, 11.14, 0.15, 0.07, 0.03
2100, 3.27, 5.52, 8.30, 0.49, 0.13, 0.02
2200, 1.71, 2.47, 10.00, -0.05, 0.11, 0.01
2300, 2.51, -3.34, 9.87, 2.22, 0.11, -0.03
2400, -1.15, -2.12, 12.95, -0.08, 0.16, 0.00
2500, -4.23, -1.67, 17.81, 0.44, -0.08, 0.10
2600, -1.76, -0.53, 12.56, 0.06, -0.14, 0.02
2700, 2.62, 1.79, 9.00, -2.15, -0.14, -0.04
2800, 1.49, 0.31, 11.78, -0.23, -0.10, 0.03
2900, -4.94, 3.87, 12.59, -0.03, 0.05, 0.03
3000, -0.70, 0.06, 11.69, 0.10, 0.21, 0.07
3100, 2.50, -3.40, 11.24, -0.00, 0.06, -0.04
3200, 2.11, -3.28, 11.87, -0.15, 0.00, 0.02
3300, 0.25, -2.48, 11.71, -0.27, -0.05, 0.03
3604, -1.60, 5.22, 12.44, -0.00, -0.04, 0.03
3703, 0.22, -0.42, 12.94, -0.13, 0.06, 0.02
3803, -0.24, 1.18, 11.08, -0.04, 0.03, 0.00
3903, -0.03, 1.52, 12.05, -0.04, 0.00, 0.02
4003, 0.15, 0.30, 11.46, -0.01, 0.01, 0.01
