timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
1035, -0.10, -1.52, 11.56, -0.05, 0.02, -0.02
1135, -0.57, -0.16, 10.61, -0.06, 0.02, -0.00
1235, 1.03, 0.86, 14.68, -0.10, 0.05, 0.06
1335, 3.14, 1.16, 9.85, 0.01, 0.06, 0.00
1435, -0.35, 0.84, 14.49, -0.06, 0.06, 0.07
1535, -0.14, -2.48, 9.73, 0.07, -0.02, 0.01
1635, -1.05, -0.78, 13.96, -0.08, -0.00, 0.07
1735, -0.88, 0.81, 13.67, -0.00, 0.09, 0.01
1835, -0.56, 0.22, 12.17, -0.15, 0.13, 0.01
1935, 3.14, 1.53, 9.39, 0.02, 0.14, 0.03
2035, 2.81, 0.72, 9.81, 0.11, 0.09, 0.04
2135, 2.41, -5.37, 14.56, -0.37, 0.19, -0.05
2235, -1.25, 0.81, 12.90, 0.02, 0.16, 0.02
2335, -2.85, -2.57, 8.23, 0.85, 0.19, -0.11
2435, 1.66, -0.25, 9.86, -0.01, 0.15, 0.10
2535, 1.91, -2.05, 14.41, -0.02, 0.11, 0.05
2635, -4.38, 0.96, 13.80, 0.12, 0.11, 0.06
2735, 0.13, 5.71, 2.57, -0.44, -0.23, 0.09
2835, -1.57, -2.64, 12.43, -0.34, -0.08, 0.06
3109, 0.25, -2.48, 10.78, 0.26, 0.04, 0.03
3208, 1.02, 3.69, 12.13, 0.00, 0.05, 0.03
3308, -0.60, 1.55, 12.21, 0.02, 0.02, 0.03
3408, 0.58, 0.84, 11.67, -0.00, 0.02, 0.01
