timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
17, 0.38, 0.12, 11.60, -0.01, 0.02, 0.01
114, 0.38, 0.12, 11.60, -0.01, 0.02, 0.02
214, 0.36, 0.11, 11.58, -0.01, 0.02, 0.02
314, 0.38, 0.14, 11.56, -0.01, 0.02, 0.02
609, 0.37, 0.11, 11.58, -0.01, 0.02, 0.02
708, 0.13, -1.28, 12.55, -0.04, 0.11, 0.01
808, -2.05, -0.09, 13.01, -0.10, 0.10, -0.02
908, -3.97, -2.17, 13.66, -0.13, -0.12, 0.07
1008, -4.43, 0.56, 12.35, -0.08, -0.06, 0.04
1108, 1.00, -1.08, 11.81, 0.01, 0.03, 0.03
1208, -0.41, 0.17, 12.31, 0.10, 0.10, -0.01
1308, -0.70, 0.91, 11.63, 0.05, 0.14, -0.02
1408, 0.38, 1.35, 11.65, -0.06, -0.08, 0.02
1508, 0.86, -10.25, 5.44, -0.98, -0.20, 0.22
1608, 3.80, -2.03, 6.43, 0.36, -0.15, -0.09
1708, 1.35, 7.92, 3.90, 0.08, -0.36, 0.00
1808, 5.95, 1.98, 12.12, 0.57, -0.01, -0.02
1908, 0.78, 1.45, 10.87, -0.64, -0.08, 0.03
2008, 2.63, -14.20, 5.83, 0.12, 0.33, -0.16
2108, 3.05, -0.18, 9.60, -0.10, 0.04, 0.04
2208, -1.90, 0.20, 11.92, 0.00, 0.05, -0.06
2308, 1.50, -0.66, 11.56, 0.05, 0.07, -0.00
2602, 0.46, 0.07, 11.97, 0.07, 0.02, -0.07
2701, 1.28, 5.90, 11.35, 0.23, 0.26, 0.02
2801, 0.43, 2.58, 11.09, 0.01, 0.00, 0.06
2901, 0.20, 1.36, 11.27, 0.02, 0.05, 0.04
3001, 0.21, 0.87, 11.69, -0.00, 0.03, 0.02
3101, 0.24, -0.22, 11.84, -0.01, 0.01, 0.01
3201, 0.34, 0.16, 11.57, -0.01, 0.02, 0.02
3301, 0.37, 0.11, 11.61, -0.01, 0.02, 0.02
3401, 0.36, 0.11, 11.57, -0.01, 0.02, 0.02
3501, 0.37, 0.13, 11.57, -0.01, 0.02, 0.02
