timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
7, 0.34, 0.12, 11.60, -0.01, 0.02, 0.02
104, 0.36, 0.10, 11.59, -0.01, 0.02, 0.02
204, 0.33, 0.12, 11.56, -0.01, 0.02, 0.02
304, 0.36, 0.12, 11.58, -0.01, 0.02, 0.02
637, 0.32, 0.10, 11.58, -0.01, 0.02, 0.02
641, 0.31, 0.09, 11.59, -0.01, 0.02, 0.02
740, 0.23, -1.76, 12.14, -0.02, -0.01, 0.00
840, -0.42, -1.47, 12.22, -0.06, -0.03, 0.05
940, -0.19, 0.37, 12.99, -0.04, 0.02, 0.07
1040, 0.21, -1.14, 11.17, 0.03, -0.06, 0.09
1140, -1.59, 0.58, 13.50, -0.02, -0.02, 0.09
1240, -0.20, -1.09, 12.11, 0.04, 0.10, 0.04
1340, -0.84, -0.71, 12.49, -0.02, 0.09, 0.03
1440, 1.01, -0.60, 12.75, 0.10, 0.10, 0.08
1540, -0.17, -0.06, 13.41, 0.16, 0.15, 0.04
1640, -0.74, -1.74, 9.25, -0.63, 0.03, 0.04
1740, -0.21, -2.62, 12.82, 0.00, -0.00, 0.10
1840, 1.09, -2.07, 11.75, 0.56, 0.09, 0.05
1940, 4.08, -1.04, 4.52, -0.06, -0.04, -0.06
2040, 0.10, 4.06, 11.47, 1.04, 0.01, 0.25
2140, -0.42, 1.64, 11.12, 0.30, 0.00, 0.04
2240, 1.34, -0.23, 9.54, -0.29, 0.15, 0.02
2340, 2.79, 0.46, 7.08, -1.54, 0.25, 0.06
2440, -2.46, 2.46, 13.11, 0.23, 0.05, -0.02
2540, 2.05, 2.86, 13.59, -0.09, -0.08, 0.00
2640, 2.38, -1.47, 9.51, -0.23, -0.07, 0.04
2740, 2.77, -2.76, 9.67, 0.03, 0.22, -0.04
2840, -4.56, 2.10, 14.06, 0.22, 0.04, 0.02
2940, -0.12, 0.92, 13.31, -0.10, -0.18, 0.04
3213, 2.07, -2.19, 9.19, 0.11, 0.20, -0.00
3312, -0.13, 1.28, 12.31, -0.03, 0.07, 0.04
3412, 1.15, 1.19, 10.72, -0.05, -0.03, 0.04
3512, 0.27, 0.63, 11.67, -0.01, 0.01, 0.02
3612, 0.43, -0.19, 11.44, -0.00, 0.02, 0.01
3712, 0.36, -0.00, 11.56, -0.01, 0.02, 0.02
3812, 0.38, 0.15, 11.59, -0.01, 0.02, 0.02
3912, 0.35, 0.08, 11.56, -0.01, 0.02, 0.01
