timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
245, 0.38, 0.12, 11.61, -0.01, 0.02, 0.02
249, 0.35, 0.10, 11.62, -0.01, 0.02, 0.02
348, 0.35, -0.66, 11.44, 0.02, -0.00, 0.03
448, 1.49, -0.23, 11.50, -0.02, -0.03, -0.00
548, 1.10, -0.10, 11.12, -0.05, 0.03, -0.02
648, -0.88, -0.13, 12.53, 0.01, -0.08, 0.02
748, 0.01, 0.37, 12.90, 0.01, -0.06, 0.01
848, 1.10, -0.90, 10.37, -0.10, 0.04, 0.01
948, -1.92, 0.45, 14.27, 0.15, -0.05, 0.03
1048, 2.07, -1.38, 9.67, -0.07, 0.17, -0.05
1148, 0.45, 0.73, 13.70, 0.07, -0.09, -0.03
1248, -1.24, 0.10, 13.56, 0.01, 0.03, 0.01
1348, 0.81, -0.99, 9.57, -0.09, 0.20, -0.03
1448, 1.14, 0.76, 12.08, -0.05, 0.04, 0.00
1548, 1.04, -4.87, 12.36, -0.82, -0.01, 0.05
1648, 0.50, -2.19, 10.99, -0.37, 0.00, 0.12
1748, -0.00, -3.11, 12.43, 0.24, 0.11, 0.09
1848, 1.18, -0.32, 12.06, 0.81, 0.12, -0.04
1948, 0.43, 3.13, 11.39, 0.02, -0.19, 0.12
2048, -0.46, 0.91, 6.52, 1.14, -0.07, -0.06
2148, -1.07, 1.54, 11.27, 0.36, -0.03, -0.02
2248, 2.10, 2.44, 9.15, -0.17, 0.04, -0.03
2348, -0.15, 0.88, 12.43, -1.08, 0.08, 0.09
2448, 3.15, -3.62, 11.97, -0.05, 0.25, -0.12
2548, 0.85, -0.96, 11.66, -0.07, 0.27, 0.04
2648, 2.93, 0.14, 8.73, -0.07, 0.08, 0.03
2748, 2.21, 0.77, 10.32, 0.01, -0.07, 0.04
2848, -1.25, -0.19, 12.67, 0.04, -0.19, 0.03
2948, -4.35, 0.80, 14.47, -0.02, 0.06, 0.01
3187, -3.13, -0.27, 14.79, 0.02, -0.18, 0.09
3286, 0.61, 2.56, 11.69, -0.03, -0.05, -0.00
3386, -0.32, 1.07, 12.01, -0.02, -0.02, 0.01
3486, 0.22, 1.71, 11.27, -0.02, 0.00, 0.02
3586, 0.37, 0.02, 11.58, -0.01, 0.02, 0.01
3686, 0.38, 0.12, 11.61, -0.01, 0.02, 0.02
3786, 0.34, 0.12, 11.58, -0.01, 0.02, 0.02
4118, 0.36, 0.11, 11.59, -0.01, 0.02, 0.02
